[Hz],FFT[dBm]
1.15905762E+06,-9.61454E+01
1.15966797E+06,-9.78054E+01
1.16027832E+06,-9.89854E+01
1.16088867E+06,-9.55854E+01
1.16149902E+06,-9.51054E+01
1.16210938E+06,-1.05645E+02
1.16271973E+06,-1.01305E+02
1.16333008E+06,-9.85854E+01
1.16394043E+06,-9.78054E+01
1.16455078E+06,-9.63054E+01
1.16516113E+06,-1.03065E+02
1.16577148E+06,-1.01745E+02
1.16638184E+06,-1.06725E+02
1.16699219E+06,-9.87854E+01
1.16760254E+06,-1.05965E+02
1.16821289E+06,-9.67454E+01
1.16882324E+06,-9.57054E+01
1.16943359E+06,-9.67854E+01
1.17004395E+06,-9.37254E+01
1.17065430E+06,-9.76654E+01
1.17126465E+06,-9.75854E+01
1.17187500E+06,-9.38854E+01
1.17248535E+06,-9.60454E+01
1.17309570E+06,-1.03165E+02
1.17370605E+06,-1.00945E+02
1.17431641E+06,-1.00425E+02
1.17492676E+06,-9.96254E+01
1.17553711E+06,-9.88054E+01
1.17614746E+06,-9.79854E+01
1.17675781E+06,-1.03765E+02
1.17736816E+06,-1.01385E+02
1.17797852E+06,-9.73854E+01
1.17858887E+06,-9.72854E+01
1.17919922E+06,-9.70854E+01
1.17980957E+06,-9.98654E+01
1.18041992E+06,-1.06065E+02
1.18103027E+06,-1.03125E+02
1.18164062E+06,-1.03085E+02
1.18225098E+06,-9.85854E+01
1.18286133E+06,-9.43454E+01
1.18347168E+06,-9.71054E+01
1.18408203E+06,-1.01705E+02
1.18469238E+06,-1.11685E+02
1.18530273E+06,-9.89254E+01
1.18591309E+06,-1.05905E+02
1.18652344E+06,-1.00925E+02
1.18713379E+06,-1.01965E+02
1.18774414E+06,-1.08505E+02
1.18835449E+06,-1.09305E+02
1.18896484E+06,-1.03265E+02
1.18957520E+06,-9.37654E+01
1.19018555E+06,-9.10254E+01
1.19079590E+06,-9.69654E+01
1.19140625E+06,-1.10545E+02
1.19201660E+06,-1.02585E+02
1.19262695E+06,-9.84854E+01
1.19323730E+06,-1.06585E+02
1.19384766E+06,-1.07845E+02
1.19445801E+06,-1.13165E+02
1.19506836E+06,-1.06745E+02
1.19567871E+06,-9.87654E+01
1.19628906E+06,-1.01285E+02
1.19689941E+06,-9.74854E+01
1.19750977E+06,-9.54054E+01
1.19812012E+06,-9.46054E+01
1.19873047E+06,-9.80254E+01
1.19934082E+06,-1.09405E+02
1.19995117E+06,-1.02205E+02
1.20056152E+06,-1.02825E+02
1.20117188E+06,-1.05705E+02
1.20178223E+06,-9.31854E+01
1.20239258E+06,-9.07254E+01
1.20300293E+06,-9.91654E+01
1.20361328E+06,-9.64454E+01
1.20422363E+06,-9.40454E+01
1.20483398E+06,-9.77054E+01
1.20544434E+06,-9.79854E+01
1.20605469E+06,-9.85454E+01
1.20666504E+06,-9.42254E+01
1.20727539E+06,-9.47454E+01
1.20788574E+06,-1.03185E+02
1.20849609E+06,-1.05645E+02
1.20910645E+06,-1.00725E+02
1.20971680E+06,-9.94454E+01
1.21032715E+06,-1.10445E+02
1.21093750E+06,-1.09625E+02
1.21154785E+06,-9.92254E+01
1.21215820E+06,-1.01325E+02
1.21276855E+06,-9.20854E+01
1.21337891E+06,-9.37054E+01
1.21398926E+06,-9.74454E+01
1.21459961E+06,-1.03465E+02
1.21520996E+06,-9.62254E+01
1.21582031E+06,-1.13265E+02
1.21643066E+06,-9.59654E+01
1.21704102E+06,-9.73054E+01
1.21765137E+06,-9.78054E+01
1.21826172E+06,-9.53254E+01
1.21887207E+06,-9.87254E+01
1.21948242E+06,-1.00785E+02
1.22009277E+06,-9.89854E+01
1.22070312E+06,-1.00345E+02
1.22131348E+06,-1.05385E+02
1.22192383E+06,-1.15065E+02
1.22253418E+06,-9.77454E+01
1.22314453E+06,-9.27054E+01
1.22375488E+06,-1.00805E+02
1.22436523E+06,-9.82254E+01
1.22497559E+06,-1.03765E+02
1.22558594E+06,-1.14185E+02
1.22619629E+06,-9.79054E+01
1.22680664E+06,-9.38854E+01
1.22741699E+06,-9.61254E+01
1.22802734E+06,-1.01505E+02
1.22863770E+06,-1.03465E+02
1.22924805E+06,-1.00205E+02
1.22985840E+06,-9.66454E+01
1.23046875E+06,-9.54054E+01
1.23107910E+06,-9.52654E+01
1.23168945E+06,-1.03725E+02
1.23229980E+06,-1.07685E+02
1.23291016E+06,-1.17265E+02
1.23352051E+06,-9.85454E+01
1.23413086E+06,-9.50654E+01
1.23474121E+06,-9.57454E+01
1.23535156E+06,-9.67654E+01
1.23596191E+06,-1.04185E+02
1.23657227E+06,-1.07745E+02
1.23718262E+06,-9.52454E+01
1.23779297E+06,-9.02854E+01
1.23840332E+06,-9.49054E+01
1.23901367E+06,-9.60054E+01
1.23962402E+06,-9.19854E+01
1.24023438E+06,-9.35054E+01
1.24084473E+06,-1.05165E+02
1.24145508E+06,-9.57454E+01
1.24206543E+06,-1.02585E+02
1.24267578E+06,-1.07845E+02
1.24328613E+06,-9.99854E+01
1.24389648E+06,-9.67054E+01
1.24450684E+06,-9.91654E+01
1.24511719E+06,-1.01705E+02
1.24572754E+06,-9.17454E+01
1.24633789E+06,-9.41454E+01
1.24694824E+06,-1.03445E+02
1.24755859E+06,-8.91054E+01
1.24816895E+06,-8.82454E+01
1.24877930E+06,-9.64854E+01
1.24938965E+06,-7.76654E+01
1.25000000E+06,-7.10054E+01
1.25061035E+06,-7.62454E+01
1.25122070E+06,-1.03845E+02
1.25183105E+06,-1.03365E+02
1.25244141E+06,-1.00705E+02
1.25305176E+06,-1.03965E+02
1.25366211E+06,-1.03305E+02
1.25427246E+06,-9.29654E+01
1.25488281E+06,-9.00854E+01
1.25549316E+06,-9.35454E+01
1.25610352E+06,-1.06925E+02
1.25671387E+06,-9.56454E+01
1.25732422E+06,-9.54654E+01
1.25793457E+06,-9.50054E+01
1.25854492E+06,-9.16254E+01
1.25915527E+06,-9.19054E+01
1.25976562E+06,-9.87454E+01
1.26037598E+06,-1.16265E+02
1.26098633E+06,-9.72854E+01
1.26159668E+06,-9.48854E+01
1.26220703E+06,-9.53254E+01
1.26281738E+06,-9.43254E+01
1.26342773E+06,-9.64254E+01
1.26403809E+06,-1.04185E+02
1.26464844E+06,-1.05025E+02
1.26525879E+06,-1.03725E+02
1.26586914E+06,-1.03225E+02
1.26647949E+06,-1.07005E+02
1.26708984E+06,-9.95654E+01
1.26770020E+06,-9.28054E+01
1.26831055E+06,-9.85854E+01
1.26892090E+06,-9.43854E+01
1.26953125E+06,-9.69254E+01
1.27014160E+06,-1.00985E+02
1.27075195E+06,-1.06965E+02
1.27136230E+06,-9.57254E+01
1.27197266E+06,-9.37654E+01
1.27258301E+06,-9.15854E+01
1.27319336E+06,-9.27454E+01
1.27380371E+06,-9.45054E+01
1.27441406E+06,-9.31654E+01
1.27502441E+06,-9.37054E+01
1.27563477E+06,-1.00305E+02
1.27624512E+06,-1.07025E+02
1.27685547E+06,-9.83054E+01
1.27746582E+06,-9.68254E+01
1.27807617E+06,-9.64854E+01
1.27868652E+06,-9.77654E+01
1.27929688E+06,-1.00345E+02
1.27990723E+06,-1.02905E+02
1.28051758E+06,-9.82454E+01
1.28112793E+06,-1.02325E+02
1.28173828E+06,-9.79054E+01
1.28234863E+06,-9.22854E+01
1.28295898E+06,-1.00645E+02
1.28356934E+06,-9.47854E+01
1.28417969E+06,-9.35454E+01
1.28479004E+06,-9.64054E+01
1.28540039E+06,-9.62254E+01
1.28601074E+06,-9.62054E+01
1.28662109E+06,-9.98054E+01
1.28723145E+06,-9.65654E+01
1.28784180E+06,-9.34654E+01
1.28845215E+06,-9.47054E+01
1.28906250E+06,-9.19454E+01
1.28967285E+06,-9.15054E+01
1.29028320E+06,-9.60054E+01
1.29089355E+06,-9.58854E+01
1.29150391E+06,-9.38854E+01
1.29211426E+06,-9.01254E+01
1.29272461E+06,-8.99254E+01
1.29333496E+06,-8.98854E+01
1.29394531E+06,-9.03054E+01
1.29455566E+06,-9.65054E+01
1.29516602E+06,-1.00785E+02
1.29577637E+06,-9.30254E+01
1.29638672E+06,-9.09054E+01
1.29699707E+06,-9.46454E+01
1.29760742E+06,-1.03625E+02
1.29821777E+06,-1.04885E+02
1.29882812E+06,-9.67054E+01
1.29943848E+06,-9.19454E+01
1.30004883E+06,-9.38054E+01
1.30065918E+06,-9.67254E+01
1.30126953E+06,-9.69254E+01
1.30187988E+06,-9.62854E+01
1.30249023E+06,-1.10865E+02
1.30310059E+06,-9.95654E+01
1.30371094E+06,-1.05505E+02
1.30432129E+06,-9.72054E+01
1.30493164E+06,-1.05965E+02
1.30554199E+06,-9.90454E+01
1.30615234E+06,-1.03925E+02
1.30676270E+06,-9.61454E+01
1.30737305E+06,-1.00605E+02
1.30798340E+06,-1.13265E+02
1.30859375E+06,-9.73454E+01
1.30920410E+06,-9.13854E+01
1.30981445E+06,-9.07654E+01
1.31042480E+06,-9.52854E+01
1.31103516E+06,-9.73454E+01
1.31164551E+06,-9.81654E+01
1.31225586E+06,-9.76054E+01
1.31286621E+06,-9.34054E+01
1.31347656E+06,-9.60454E+01
1.31408691E+06,-1.03085E+02
1.31469727E+06,-9.89454E+01
1.31530762E+06,-1.04965E+02
1.31591797E+06,-1.03725E+02
1.31652832E+06,-9.76854E+01
1.31713867E+06,-9.57854E+01
1.31774902E+06,-9.83854E+01
1.31835938E+06,-1.00025E+02
1.31896973E+06,-1.01825E+02
1.31958008E+06,-1.03725E+02
1.32019043E+06,-9.68454E+01
1.32080078E+06,-1.00725E+02
1.32141113E+06,-1.06485E+02
1.32202148E+06,-9.83454E+01
1.32263184E+06,-1.06805E+02
1.32324219E+06,-9.74254E+01
1.32385254E+06,-1.02505E+02
1.32446289E+06,-9.64654E+01
1.32507324E+06,-9.63854E+01
1.32568359E+06,-9.74454E+01
1.32629395E+06,-9.82854E+01
1.32690430E+06,-1.11645E+02
1.32751465E+06,-9.67454E+01
1.32812500E+06,-9.27654E+01
1.32873535E+06,-9.51254E+01
1.32934570E+06,-1.00465E+02
1.32995605E+06,-9.91654E+01
1.33056641E+06,-9.53854E+01
1.33117676E+06,-9.28654E+01
1.33178711E+06,-9.57054E+01
1.33239746E+06,-9.86254E+01
1.33300781E+06,-1.02425E+02
1.33361816E+06,-1.10765E+02
1.33422852E+06,-1.09445E+02
1.33483887E+06,-1.06585E+02
1.33544922E+06,-9.57054E+01
1.33605957E+06,-9.68654E+01
1.33666992E+06,-9.69054E+01
1.33728027E+06,-9.02254E+01
1.33789062E+06,-9.75254E+01
1.33850098E+06,-1.02525E+02
1.33911133E+06,-1.04085E+02
1.33972168E+06,-9.72454E+01
1.34033203E+06,-9.87654E+01
1.34094238E+06,-1.07765E+02
1.34155273E+06,-9.65454E+01
1.34216309E+06,-9.96654E+01
1.34277344E+06,-1.11945E+02
1.34338379E+06,-9.40454E+01
1.34399414E+06,-9.86854E+01
1.34460449E+06,-9.61854E+01
1.34521484E+06,-9.79654E+01
1.34582520E+06,-1.04045E+02
1.34643555E+06,-1.02145E+02
1.34704590E+06,-1.01625E+02
1.34765625E+06,-1.07345E+02
1.34826660E+06,-1.00065E+02
1.34887695E+06,-1.03185E+02
1.34948730E+06,-9.74254E+01
1.35009766E+06,-9.54854E+01
1.35070801E+06,-1.00905E+02
1.35131836E+06,-9.79854E+01
1.35192871E+06,-9.59654E+01
1.35253906E+06,-1.01185E+02
1.35314941E+06,-9.90454E+01
1.35375977E+06,-1.03925E+02
1.35437012E+06,-9.78654E+01
1.35498047E+06,-1.00925E+02
1.35559082E+06,-9.82654E+01
1.35620117E+06,-9.54654E+01
1.35681152E+06,-1.01705E+02
1.35742188E+06,-9.71454E+01
1.35803223E+06,-9.56454E+01
1.35864258E+06,-9.35454E+01
1.35925293E+06,-9.41454E+01
1.35986328E+06,-9.67654E+01
1.36047363E+06,-1.01865E+02
1.36108398E+06,-1.00865E+02
1.36169434E+06,-9.97254E+01
1.36230469E+06,-9.32254E+01
1.36291504E+06,-9.24254E+01
1.36352539E+06,-1.06185E+02
1.36413574E+06,-9.54054E+01
1.36474609E+06,-9.34654E+01
1.36535645E+06,-9.63254E+01
1.36596680E+06,-9.87254E+01
1.36657715E+06,-9.92054E+01
1.36718750E+06,-9.90454E+01
1.36779785E+06,-1.11885E+02
1.36840820E+06,-9.87054E+01
1.36901855E+06,-9.40454E+01
1.36962891E+06,-1.01905E+02
1.37023926E+06,-1.02905E+02
1.37084961E+06,-1.02565E+02
1.37145996E+06,-9.95854E+01
1.37207031E+06,-9.86854E+01
1.37268066E+06,-9.74254E+01
1.37329102E+06,-9.83054E+01
1.37390137E+06,-9.96654E+01
1.37451172E+06,-1.05125E+02
1.37512207E+06,-1.05605E+02
1.37573242E+06,-1.00785E+02
1.37634277E+06,-1.21825E+02
1.37695312E+06,-1.02585E+02
1.37756348E+06,-1.18985E+02
1.37817383E+06,-9.62654E+01
1.37878418E+06,-9.57454E+01
1.37939453E+06,-1.06165E+02
1.38000488E+06,-9.88054E+01
1.38061523E+06,-9.58454E+01
1.38122559E+06,-9.99454E+01
1.38183594E+06,-9.46654E+01
1.38244629E+06,-1.07625E+02
1.38305664E+06,-1.00005E+02
1.38366699E+06,-1.02205E+02
1.38427734E+06,-1.04725E+02
1.38488770E+06,-1.03305E+02
1.38549805E+06,-1.21225E+02
1.38610840E+06,-1.13725E+02
1.38671875E+06,-1.03885E+02
1.38732910E+06,-9.94854E+01
1.38793945E+06,-1.00445E+02
1.38854980E+06,-1.02045E+02
1.38916016E+06,-1.06445E+02
1.38977051E+06,-9.69254E+01
1.39038086E+06,-9.70854E+01
1.39099121E+06,-1.01225E+02
1.39160156E+06,-9.60454E+01
1.39221191E+06,-1.02965E+02
1.39282227E+06,-9.58854E+01
1.39343262E+06,-1.03585E+02
1.39404297E+06,-1.04225E+02
1.39465332E+06,-1.03965E+02
1.39526367E+06,-9.68854E+01
1.39587402E+06,-9.52454E+01
1.39648438E+06,-1.01865E+02
1.39709473E+06,-1.02485E+02
1.39770508E+06,-1.01205E+02
1.39831543E+06,-1.07065E+02
1.39892578E+06,-1.07485E+02
1.39953613E+06,-1.06305E+02
1.40014648E+06,-9.91854E+01
1.40075684E+06,-9.20654E+01
1.40136719E+06,-9.69054E+01
1.40197754E+06,-1.01825E+02
1.40258789E+06,-1.02705E+02
1.40319824E+06,-1.07245E+02
1.40380859E+06,-1.01965E+02
1.40441895E+06,-1.01745E+02
1.40502930E+06,-1.02085E+02
1.40563965E+06,-9.66054E+01
1.40625000E+06,-1.04705E+02
1.40686035E+06,-9.49854E+01
1.40747070E+06,-9.42654E+01
1.40808105E+06,-1.02305E+02
1.40869141E+06,-1.11285E+02
1.40930176E+06,-1.13765E+02
1.40991211E+06,-1.07465E+02
1.41052246E+06,-1.00145E+02
1.41113281E+06,-9.99254E+01
1.41174316E+06,-1.08905E+02
1.41235352E+06,-1.05505E+02
1.41296387E+06,-9.95654E+01
1.41357422E+06,-1.04905E+02
1.41418457E+06,-9.72254E+01
1.41479492E+06,-9.57454E+01
1.41540527E+06,-1.12505E+02
1.41601562E+06,-9.94254E+01
1.41662598E+06,-9.70254E+01
1.41723633E+06,-9.62054E+01
1.41784668E+06,-9.81854E+01
1.41845703E+06,-1.02985E+02
1.41906738E+06,-1.02925E+02
1.41967773E+06,-1.12225E+02
1.42028809E+06,-1.04525E+02
1.42089844E+06,-1.04005E+02
1.42150879E+06,-1.07225E+02
1.42211914E+06,-9.74454E+01
1.42272949E+06,-1.02085E+02
1.42333984E+06,-1.02505E+02
1.42395020E+06,-9.62454E+01
1.42456055E+06,-9.79054E+01
1.42517090E+06,-1.00125E+02
1.42578125E+06,-9.63854E+01
1.42639160E+06,-9.78254E+01
1.42700195E+06,-1.01285E+02
1.42761230E+06,-1.00445E+02
1.42822266E+06,-9.75454E+01
1.42883301E+06,-9.82254E+01
1.42944336E+06,-1.04185E+02
1.43005371E+06,-9.66054E+01
1.43066406E+06,-9.53854E+01
1.43127441E+06,-9.82654E+01
1.43188477E+06,-9.24854E+01
1.43249512E+06,-9.98654E+01
1.43310547E+06,-9.75454E+01
1.43371582E+06,-1.05185E+02
1.43432617E+06,-1.05545E+02
1.43493652E+06,-9.87254E+01
1.43554688E+06,-9.31654E+01
1.43615723E+06,-9.29254E+01
1.43676758E+06,-1.00845E+02
1.43737793E+06,-9.63254E+01
1.43798828E+06,-9.45454E+01
1.43859863E+06,-9.79054E+01
1.43920898E+06,-9.85654E+01
1.43981934E+06,-1.15405E+02
1.44042969E+06,-1.04765E+02
1.44104004E+06,-1.04425E+02
1.44165039E+06,-1.09085E+02
1.44226074E+06,-9.89054E+01
1.44287109E+06,-1.00105E+02
1.44348145E+06,-1.02645E+02
1.44409180E+06,-1.03505E+02
1.44470215E+06,-9.37654E+01
1.44531250E+06,-9.35454E+01
1.44592285E+06,-1.05905E+02
1.44653320E+06,-1.01425E+02
1.44714355E+06,-9.78254E+01
1.44775391E+06,-1.00125E+02
1.44836426E+06,-9.97654E+01
1.44897461E+06,-9.93454E+01
1.44958496E+06,-1.09525E+02
1.45019531E+06,-1.11545E+02
1.45080566E+06,-1.01685E+02
1.45141602E+06,-1.00385E+02
1.45202637E+06,-9.59054E+01
1.45263672E+06,-9.94054E+01
1.45324707E+06,-9.86854E+01
1.45385742E+06,-9.67654E+01
1.45446777E+06,-9.59654E+01
1.45507812E+06,-9.55254E+01
1.45568848E+06,-9.63854E+01
1.45629883E+06,-9.66454E+01
1.45690918E+06,-9.79454E+01
1.45751953E+06,-9.51654E+01
1.45812988E+06,-8.98854E+01
1.45874023E+06,-8.94254E+01
1.45935059E+06,-9.33654E+01
1.45996094E+06,-9.42854E+01
1.46057129E+06,-9.51254E+01
1.46118164E+06,-1.01165E+02
1.46179199E+06,-9.93654E+01
1.46240234E+06,-9.69454E+01
1.46301270E+06,-9.99254E+01
1.46362305E+06,-9.82054E+01
1.46423340E+06,-1.00045E+02
1.46484375E+06,-1.03705E+02
1.46545410E+06,-1.08365E+02
1.46606445E+06,-9.71654E+01
1.46667480E+06,-9.97854E+01
1.46728516E+06,-9.78654E+01
1.46789551E+06,-9.41854E+01
1.46850586E+06,-9.57854E+01
1.46911621E+06,-9.59454E+01
1.46972656E+06,-9.24454E+01
1.47033691E+06,-9.30854E+01
1.47094727E+06,-9.34054E+01
1.47155762E+06,-9.40054E+01
1.47216797E+06,-9.46654E+01
1.47277832E+06,-9.28054E+01
1.47338867E+06,-9.31254E+01
1.47399902E+06,-9.89454E+01
1.47460938E+06,-1.04445E+02
1.47521973E+06,-1.01145E+02
1.47583008E+06,-1.09445E+02
1.47644043E+06,-9.69254E+01
1.47705078E+06,-9.84254E+01
1.47766113E+06,-1.02805E+02
1.47827148E+06,-1.01065E+02
1.47888184E+06,-9.60054E+01
1.47949219E+06,-1.01705E+02
1.48010254E+06,-9.75254E+01
1.48071289E+06,-9.33054E+01
1.48132324E+06,-1.00085E+02
1.48193359E+06,-1.08945E+02
1.48254395E+06,-1.00665E+02
1.48315430E+06,-9.16654E+01
1.48376465E+06,-9.16654E+01
1.48437500E+06,-9.27454E+01
1.48498535E+06,-9.07454E+01
1.48559570E+06,-9.64454E+01
1.48620605E+06,-1.09205E+02
1.48681641E+06,-1.02505E+02
1.48742676E+06,-1.08405E+02
1.48803711E+06,-9.68254E+01
1.48864746E+06,-8.99454E+01
1.48925781E+06,-9.19654E+01
1.48986816E+06,-9.41854E+01
1.49047852E+06,-9.40854E+01
1.49108887E+06,-9.55054E+01
1.49169922E+06,-9.35454E+01
1.49230957E+06,-9.60454E+01
1.49291992E+06,-9.79454E+01
1.49353027E+06,-1.00925E+02
1.49414062E+06,-1.02085E+02
1.49475098E+06,-9.75854E+01
1.49536133E+06,-9.91654E+01
1.49597168E+06,-9.68654E+01
1.49658203E+06,-9.38454E+01
1.49719238E+06,-1.04225E+02
1.49780273E+06,-9.49254E+01
1.49841309E+06,-9.45854E+01
1.49902344E+06,-9.90654E+01
1.49963379E+06,-1.02685E+02
1.50024414E+06,-1.10645E+02
1.50085449E+06,-1.02585E+02
1.50146484E+06,-1.07025E+02
1.50207520E+06,-9.98854E+01
1.50268555E+06,-9.92054E+01
1.50329590E+06,-1.00605E+02
1.50390625E+06,-1.02425E+02
1.50451660E+06,-1.01345E+02
1.50512695E+06,-1.01985E+02
1.50573730E+06,-9.83854E+01
1.50634766E+06,-9.73454E+01
1.50695801E+06,-1.01645E+02
1.50756836E+06,-1.00425E+02
1.50817871E+06,-1.06225E+02
1.50878906E+06,-1.02445E+02
1.50939941E+06,-9.92254E+01
1.51000977E+06,-9.83654E+01
1.51062012E+06,-9.29654E+01
1.51123047E+06,-9.52654E+01
1.51184082E+06,-9.80854E+01
1.51245117E+06,-9.86454E+01
1.51306152E+06,-9.26254E+01
1.51367188E+06,-9.75454E+01
1.51428223E+06,-9.81654E+01
1.51489258E+06,-9.37654E+01
1.51550293E+06,-9.51454E+01
1.51611328E+06,-1.03325E+02
1.51672363E+06,-1.06425E+02
1.51733398E+06,-1.00445E+02
1.51794434E+06,-1.02565E+02
1.51855469E+06,-1.03625E+02
1.51916504E+06,-9.48654E+01
1.51977539E+06,-9.54254E+01
1.52038574E+06,-1.06005E+02
1.52099609E+06,-9.58454E+01
1.52160645E+06,-9.99454E+01
1.52221680E+06,-9.77254E+01
1.52282715E+06,-9.55454E+01
1.52343750E+06,-1.04685E+02
1.52404785E+06,-1.03665E+02
1.52465820E+06,-1.12245E+02
1.52526855E+06,-9.77854E+01
1.52587891E+06,-1.02385E+02
1.52648926E+06,-1.06025E+02
1.52709961E+06,-1.04645E+02
1.52770996E+06,-1.01425E+02
1.52832031E+06,-9.95054E+01
1.52893066E+06,-1.01645E+02
1.52954102E+06,-9.77854E+01
1.53015137E+06,-9.69254E+01
1.53076172E+06,-1.00745E+02
1.53137207E+06,-9.50654E+01
1.53198242E+06,-9.47254E+01
1.53259277E+06,-1.01505E+02
1.53320312E+06,-9.47454E+01
1.53381348E+06,-9.54254E+01
1.53442383E+06,-9.91654E+01
1.53503418E+06,-9.17854E+01
1.53564453E+06,-9.57254E+01
1.53625488E+06,-1.03365E+02
1.53686523E+06,-9.52054E+01
1.53747559E+06,-9.89854E+01
1.53808594E+06,-1.09445E+02
1.53869629E+06,-1.13325E+02
1.53930664E+06,-1.00945E+02
1.53991699E+06,-1.03405E+02
1.54052734E+06,-9.45254E+01
1.54113770E+06,-9.24254E+01
1.54174805E+06,-9.44454E+01
1.54235840E+06,-9.85854E+01
1.54296875E+06,-1.03925E+02
1.54357910E+06,-1.02905E+02
1.54418945E+06,-1.05225E+02
1.54479980E+06,-9.57254E+01
1.54541016E+06,-9.72654E+01
1.54602051E+06,-9.84854E+01
1.54663086E+06,-1.07645E+02
1.54724121E+06,-1.13445E+02
1.54785156E+06,-9.41454E+01
1.54846191E+06,-9.30654E+01
1.54907227E+06,-9.68654E+01
1.54968262E+06,-9.97654E+01
1.55029297E+06,-9.51654E+01
1.55090332E+06,-1.01885E+02
1.55151367E+06,-1.00345E+02
1.55212402E+06,-9.83854E+01
1.55273438E+06,-1.12125E+02
1.55334473E+06,-9.97854E+01
1.55395508E+06,-9.43654E+01
1.55456543E+06,-1.07005E+02
1.55517578E+06,-9.69254E+01
1.55578613E+06,-9.64854E+01
1.55639648E+06,-1.06965E+02
1.55700684E+06,-1.02585E+02
1.55761719E+06,-1.02965E+02
1.55822754E+06,-1.23445E+02
1.55883789E+06,-9.98654E+01
1.55944824E+06,-9.98854E+01
1.56005859E+06,-1.04825E+02
1.56066895E+06,-9.83254E+01
1.56127930E+06,-1.02585E+02
1.56188965E+06,-9.96454E+01
1.56250000E+06,-9.80054E+01
1.56311035E+06,-9.61054E+01
1.56372070E+06,-1.02065E+02
1.56433105E+06,-1.01245E+02
1.56494141E+06,-1.03705E+02
1.56555176E+06,-1.12585E+02
1.56616211E+06,-1.04145E+02
1.56677246E+06,-1.09405E+02
1.56738281E+06,-1.01485E+02
1.56799316E+06,-9.83454E+01
1.56860352E+06,-1.07745E+02
1.56921387E+06,-9.56654E+01
1.56982422E+06,-1.05165E+02
1.57043457E+06,-1.05145E+02
1.57104492E+06,-9.88054E+01
1.57165527E+06,-1.16025E+02
1.57226562E+06,-9.51654E+01
1.57287598E+06,-9.33054E+01
1.57348633E+06,-1.01665E+02
1.57409668E+06,-9.51654E+01
1.57470703E+06,-9.38854E+01
1.57531738E+06,-1.11045E+02
1.57592773E+06,-1.08285E+02
1.57653809E+06,-1.05845E+02
1.57714844E+06,-9.73454E+01
1.57775879E+06,-9.31254E+01
1.57836914E+06,-9.49254E+01
1.57897949E+06,-1.01125E+02
1.57958984E+06,-1.05005E+02
1.58020020E+06,-1.05825E+02
1.58081055E+06,-1.04085E+02
1.58142090E+06,-1.01505E+02
1.58203125E+06,-1.06305E+02
1.58264160E+06,-1.21365E+02
1.58325195E+06,-1.06485E+02
1.58386230E+06,-1.04045E+02
1.58447266E+06,-1.05525E+02
1.58508301E+06,-1.06265E+02
1.58569336E+06,-9.69854E+01
1.58630371E+06,-9.78654E+01
1.58691406E+06,-9.34654E+01
1.58752441E+06,-9.62454E+01
1.58813477E+06,-1.09405E+02
1.58874512E+06,-1.12925E+02
1.58935547E+06,-9.85654E+01
1.58996582E+06,-1.03065E+02
1.59057617E+06,-9.98654E+01
1.59118652E+06,-1.09945E+02
1.59179688E+06,-9.87454E+01
1.59240723E+06,-1.00525E+02
1.59301758E+06,-1.00605E+02
1.59362793E+06,-1.00565E+02
1.59423828E+06,-9.63854E+01
1.59484863E+06,-1.05105E+02
1.59545898E+06,-9.63854E+01
1.59606934E+06,-9.44454E+01
1.59667969E+06,-1.02085E+02
1.59729004E+06,-1.06665E+02
1.59790039E+06,-1.03085E+02
1.59851074E+06,-1.20825E+02
1.59912109E+06,-9.64254E+01
1.59973145E+06,-9.43454E+01
1.60034180E+06,-1.03225E+02
1.60095215E+06,-9.91454E+01
1.60156250E+06,-1.01325E+02
1.60217285E+06,-9.96654E+01
1.60278320E+06,-1.03225E+02
1.60339355E+06,-1.04545E+02
1.60400391E+06,-1.06365E+02
1.60461426E+06,-1.00485E+02
1.60522461E+06,-1.04985E+02
1.60583496E+06,-1.06405E+02
1.60644531E+06,-1.04445E+02
1.60705566E+06,-9.90054E+01
1.60766602E+06,-9.66654E+01
1.60827637E+06,-9.97254E+01
1.60888672E+06,-1.02165E+02
1.60949707E+06,-9.89854E+01
1.61010742E+06,-9.68654E+01
1.61071777E+06,-1.05485E+02
1.61132812E+06,-1.03365E+02
1.61193848E+06,-9.37054E+01
1.61254883E+06,-9.47854E+01
1.61315918E+06,-1.01325E+02
1.61376953E+06,-1.07185E+02
1.61437988E+06,-1.05185E+02
1.61499023E+06,-1.07905E+02
1.61560059E+06,-9.96654E+01
1.61621094E+06,-1.10265E+02
1.61682129E+06,-1.00285E+02
1.61743164E+06,-1.10585E+02
1.61804199E+06,-9.68454E+01
1.61865234E+06,-1.00905E+02
1.61926270E+06,-1.10865E+02
1.61987305E+06,-9.74454E+01
1.62048340E+06,-9.16654E+01
1.62109375E+06,-9.29654E+01
1.62170410E+06,-9.14854E+01
1.62231445E+06,-9.11054E+01
1.62292480E+06,-1.00125E+02
1.62353516E+06,-9.68254E+01
1.62414551E+06,-9.46854E+01
1.62475586E+06,-9.89854E+01
1.62536621E+06,-1.03845E+02
1.62597656E+06,-9.62454E+01
1.62658691E+06,-9.46854E+01
1.62719727E+06,-1.00805E+02
1.62780762E+06,-1.02285E+02
1.62841797E+06,-1.02865E+02
1.62902832E+06,-9.10454E+01
1.62963867E+06,-8.93054E+01
1.63024902E+06,-9.55254E+01
1.63085938E+06,-1.02505E+02
1.63146973E+06,-9.56854E+01
1.63208008E+06,-1.22045E+02
1.63269043E+06,-9.19454E+01
