[Hz],FFT[dBm]
3.44848633E+05,-8.55654E+01
3.47900391E+05,-8.60454E+01
3.50952148E+05,-8.59054E+01
3.54003906E+05,-9.51654E+01
3.57055664E+05,-8.31854E+01
3.60107422E+05,-8.12254E+01
3.63159180E+05,-7.73454E+01
3.66210938E+05,-6.78854E+01
3.69262695E+05,-5.52654E+01
3.72314453E+05,-2.92454E+01
3.75366211E+05,-2.50254E+01
3.78417969E+05,-3.29854E+01
3.81469727E+05,-5.98454E+01
3.84521484E+05,-7.14454E+01
3.87573242E+05,-7.83454E+01
3.90625000E+05,-8.66654E+01
3.93676758E+05,-9.31654E+01
3.96728516E+05,-9.92654E+01
3.99780273E+05,-9.79854E+01
4.02832031E+05,-9.41854E+01
4.05883789E+05,-8.52654E+01
4.08935547E+05,-8.25654E+01
4.11987305E+05,-7.56254E+01
4.15039062E+05,-6.79054E+01
4.18090820E+05,-5.73054E+01
4.21142578E+05,-3.47654E+01
4.24194336E+05,-2.53454E+01
4.27246094E+05,-2.83854E+01
4.30297852E+05,-4.95454E+01
4.33349609E+05,-6.33054E+01
4.36401367E+05,-7.27454E+01
4.39453125E+05,-7.65254E+01
4.42504883E+05,-8.36254E+01
4.45556641E+05,-8.80054E+01
4.48608398E+05,-8.82454E+01
4.51660156E+05,-8.93454E+01
4.54711914E+05,-9.10654E+01
4.57763672E+05,-8.62254E+01
4.60815430E+05,-8.59254E+01
4.63867188E+05,-7.71054E+01
4.66918945E+05,-6.93054E+01
4.69970703E+05,-5.39654E+01
4.73022461E+05,-3.71254E+01
4.76074219E+05,-3.56654E+01
4.79125977E+05,-4.72654E+01
4.82177734E+05,-6.63454E+01
4.85229492E+05,-7.61254E+01
4.88281250E+05,-8.46654E+01
4.91333008E+05,-9.13254E+01
4.94384766E+05,-9.16254E+01
4.97436523E+05,-9.40454E+01
5.00488281E+05,-9.78054E+01
5.03540039E+05,-9.64654E+01
5.06591797E+05,-9.77454E+01
5.09643555E+05,-1.00125E+02
5.12695312E+05,-9.28054E+01
5.15747070E+05,-1.06965E+02
5.18798828E+05,-8.34454E+01
5.21850586E+05,-3.45454E+01
5.24902344E+05,-2.83854E+01
5.27954102E+05,-3.42854E+01
5.31005859E+05,-8.35054E+01
5.34057617E+05,-9.52854E+01
5.37109375E+05,-1.05985E+02
5.40161133E+05,-9.55254E+01
5.43212891E+05,-9.19054E+01
5.46264648E+05,-9.28254E+01
5.49316406E+05,-9.84854E+01
5.52368164E+05,-8.34054E+01
5.55419922E+05,-9.04654E+01
5.58471680E+05,-7.97054E+01
5.61523438E+05,-7.66054E+01
5.64575195E+05,-6.84254E+01
5.67626953E+05,-5.88454E+01
5.70678711E+05,-4.00454E+01
5.73730469E+05,-2.81454E+01
5.76782227E+05,-2.93654E+01
5.79833984E+05,-4.57854E+01
5.82885742E+05,-6.13654E+01
5.85937500E+05,-7.04854E+01
5.88989258E+05,-7.64054E+01
5.92041016E+05,-8.49454E+01
5.95092773E+05,-8.54654E+01
5.98144531E+05,-9.89454E+01
6.01196289E+05,-8.87854E+01
6.04248047E+05,-1.17005E+02
6.07299805E+05,-9.23854E+01
6.10351562E+05,-8.71654E+01
6.13403320E+05,-8.08054E+01
6.16455078E+05,-7.24254E+01
6.19506836E+05,-5.79654E+01
6.22558594E+05,-3.60854E+01
6.25610352E+05,-3.28254E+01
6.28662109E+05,-4.19454E+01
6.31713867E+05,-6.52854E+01
6.34765625E+05,-7.58654E+01
6.37817383E+05,-8.57854E+01
6.40869141E+05,-8.60254E+01
6.43920898E+05,-9.53054E+01
6.46972656E+05,-8.58254E+01
6.50024414E+05,-8.49654E+01
6.53076172E+05,-9.76054E+01
6.56127930E+05,-9.00254E+01
6.59179688E+05,-8.72654E+01
6.62231445E+05,-8.09254E+01
6.65283203E+05,-7.17854E+01
6.68334961E+05,-6.16254E+01
6.71386719E+05,-3.56254E+01
6.74438477E+05,-2.74054E+01
6.77490234E+05,-3.13854E+01
6.80541992E+05,-5.63854E+01
6.83593750E+05,-6.95254E+01
6.86645508E+05,-7.68054E+01
6.89697266E+05,-9.01654E+01
6.92749023E+05,-8.53854E+01
6.95800781E+05,-9.19454E+01
6.98852539E+05,-8.37254E+01
7.01904297E+05,-8.04054E+01
7.04956055E+05,-9.79454E+01
7.08007812E+05,-8.20654E+01
7.11059570E+05,-7.85654E+01
7.14111328E+05,-7.03054E+01
7.17163086E+05,-6.15454E+01
7.20214844E+05,-4.50654E+01
7.23266602E+05,-3.01054E+01
7.26318359E+05,-2.95854E+01
7.29370117E+05,-4.26454E+01
7.32421875E+05,-6.01054E+01
7.35473633E+05,-7.02854E+01
7.38525391E+05,-7.61254E+01
7.41577148E+05,-8.35854E+01
7.44628906E+05,-8.28254E+01
7.47680664E+05,-8.75054E+01
7.50732422E+05,-7.95054E+01
7.53784180E+05,-9.98454E+01
7.56835938E+05,-9.61254E+01
7.59887695E+05,-9.37054E+01
7.62939453E+05,-8.70854E+01
7.65991211E+05,-8.43254E+01
7.69042969E+05,-7.20454E+01
7.72094727E+05,-4.00454E+01
7.75146484E+05,-3.49454E+01
7.78198242E+05,-4.18654E+01
7.81250000E+05,-7.56654E+01
7.84301758E+05,-8.41454E+01
7.87353516E+05,-9.09654E+01
7.90405273E+05,-9.33054E+01
7.93457031E+05,-9.59454E+01
7.96508789E+05,-1.04685E+02
7.99560547E+05,-8.19454E+01
8.02612305E+05,-9.87654E+01
8.05664062E+05,-8.37054E+01
8.08715820E+05,-7.86254E+01
8.11767578E+05,-7.48454E+01
8.14819336E+05,-6.66854E+01
8.17871094E+05,-5.66654E+01
8.20922852E+05,-3.61654E+01
8.23974609E+05,-2.56054E+01
8.27026367E+05,-2.77654E+01
8.30078125E+05,-4.64254E+01
8.33129883E+05,-6.10054E+01
8.36181641E+05,-7.06854E+01
8.39233398E+05,-7.58254E+01
8.42285156E+05,-8.42254E+01
8.45336914E+05,-8.60654E+01
8.48388672E+05,-9.96254E+01
8.51440430E+05,-9.25654E+01
8.54492188E+05,-8.87654E+01
8.57543945E+05,-8.40454E+01
8.60595703E+05,-7.71254E+01
8.63647461E+05,-7.04054E+01
8.66699219E+05,-6.13054E+01
8.69750977E+05,-4.67854E+01
8.72802734E+05,-2.77654E+01
8.75854492E+05,-2.54654E+01
8.78906250E+05,-3.58254E+01
8.81958008E+05,-5.65854E+01
8.85009766E+05,-6.69454E+01
8.88061523E+05,-7.40854E+01
8.91113281E+05,-7.89054E+01
8.94165039E+05,-8.35454E+01
8.97216797E+05,-8.37054E+01
9.00268555E+05,-9.25054E+01
9.03320312E+05,-8.70054E+01
9.06372070E+05,-8.85054E+01
9.09423828E+05,-8.95054E+01
9.12475586E+05,-8.55254E+01
9.15527344E+05,-7.72254E+01
9.18579102E+05,-6.70054E+01
9.21630859E+05,-3.54654E+01
9.24682617E+05,-2.83454E+01
9.27734375E+05,-3.33254E+01
9.30786133E+05,-6.45054E+01
9.33837891E+05,-7.66454E+01
9.36889648E+05,-8.99254E+01
9.39941406E+05,-8.96854E+01
9.42993164E+05,-9.44654E+01
9.46044922E+05,-9.55654E+01
9.49096680E+05,-8.36654E+01
9.52148438E+05,-9.02054E+01
9.55200195E+05,-9.31254E+01
9.58251953E+05,-8.64454E+01
9.61303711E+05,-8.37054E+01
9.64355469E+05,-7.49454E+01
9.67407227E+05,-6.59454E+01
9.70458984E+05,-4.84054E+01
9.73510742E+05,-3.51254E+01
9.76562500E+05,-3.55054E+01
9.79614258E+05,-5.02254E+01
9.82666016E+05,-6.66054E+01
9.85717773E+05,-7.56054E+01
9.88769531E+05,-8.43254E+01
9.91821289E+05,-8.88054E+01
9.94873047E+05,-9.43054E+01
9.97924805E+05,-8.63454E+01
1.00097656E+06,-9.21454E+01
1.00402832E+06,-1.02205E+02
1.00708008E+06,-9.48054E+01
1.01013184E+06,-9.97654E+01
1.01318359E+06,-9.02854E+01
1.01623535E+06,-8.77054E+01
1.01928711E+06,-7.03854E+01
1.02233887E+06,-4.53254E+01
1.02539062E+06,-4.12054E+01
1.02844238E+06,-4.92654E+01
1.03149414E+06,-7.60654E+01
1.03454590E+06,-8.54254E+01
1.03759766E+06,-9.57854E+01
1.04064941E+06,-9.57054E+01
1.04370117E+06,-1.02005E+02
1.04675293E+06,-8.92854E+01
1.04980469E+06,-8.56254E+01
1.05285645E+06,-8.78054E+01
1.05590820E+06,-9.37054E+01
1.05895996E+06,-9.38854E+01
1.06201172E+06,-1.02065E+02
1.06506348E+06,-8.93454E+01
1.06811523E+06,-8.20054E+01
1.07116699E+06,-5.93054E+01
1.07421875E+06,-5.00054E+01
1.07727051E+06,-5.30854E+01
1.08032227E+06,-7.45254E+01
1.08337402E+06,-8.80854E+01
1.08642578E+06,-9.80054E+01
1.08947754E+06,-9.23654E+01
1.09252930E+06,-1.06025E+02
1.09558105E+06,-9.28054E+01
1.09863281E+06,-8.52854E+01
1.10168457E+06,-8.74454E+01
1.10473633E+06,-8.52254E+01
1.10778809E+06,-8.10254E+01
1.11083984E+06,-8.76254E+01
1.11389160E+06,-9.91254E+01
1.11694336E+06,-9.62654E+01
1.11999512E+06,-7.79254E+01
1.12304688E+06,-6.14854E+01
1.12609863E+06,-6.01654E+01
1.12915039E+06,-7.18654E+01
1.13220215E+06,-9.31854E+01
1.13525391E+06,-9.23854E+01
1.13830566E+06,-9.20454E+01
1.14135742E+06,-9.38054E+01
1.14440918E+06,-1.07365E+02
1.14746094E+06,-9.70254E+01
1.15051270E+06,-9.29854E+01
1.15356445E+06,-1.02825E+02
1.15661621E+06,-1.02925E+02
1.15966797E+06,-9.77454E+01
1.16271973E+06,-1.03445E+02
1.16577148E+06,-1.00745E+02
1.16882324E+06,-1.00325E+02
1.17187500E+06,-7.69254E+01
1.17492676E+06,-7.06854E+01
1.17797852E+06,-7.60454E+01
1.18103027E+06,-1.15385E+02
1.18408203E+06,-9.80854E+01
1.18713379E+06,-9.77254E+01
1.19018555E+06,-9.93454E+01
1.19323730E+06,-9.75254E+01
1.19628906E+06,-9.21654E+01
1.19934082E+06,-8.44854E+01
1.20239258E+06,-8.82654E+01
1.20544434E+06,-9.94454E+01
1.20849609E+06,-1.08105E+02
1.21154785E+06,-1.15385E+02
1.21459961E+06,-1.03445E+02
1.21765137E+06,-9.91454E+01
1.22070312E+06,-9.06854E+01
1.22375488E+06,-8.17054E+01
1.22680664E+06,-8.30254E+01
1.22985840E+06,-9.22454E+01
1.23291016E+06,-9.69254E+01
1.23596191E+06,-1.05385E+02
1.23901367E+06,-1.00125E+02
1.24206543E+06,-1.01745E+02
1.24511719E+06,-1.01805E+02
1.24816895E+06,-9.56654E+01
1.25122070E+06,-9.68454E+01
1.25427246E+06,-9.71654E+01
1.25732422E+06,-9.42254E+01
1.26037598E+06,-9.46454E+01
1.26342773E+06,-9.53854E+01
1.26647949E+06,-9.58454E+01
1.26953125E+06,-1.02365E+02
1.27258301E+06,-1.01245E+02
1.27563477E+06,-1.02905E+02
1.27868652E+06,-1.00945E+02
1.28173828E+06,-9.30254E+01
1.28479004E+06,-9.06454E+01
1.28784180E+06,-9.09454E+01
1.29089355E+06,-1.00845E+02
1.29394531E+06,-9.87454E+01
1.29699707E+06,-8.80054E+01
1.30004883E+06,-8.25654E+01
1.30310059E+06,-8.61054E+01
1.30615234E+06,-9.19454E+01
1.30920410E+06,-9.19454E+01
1.31225586E+06,-9.49054E+01
1.31530762E+06,-9.78654E+01
1.31835938E+06,-1.10345E+02
1.32141113E+06,-9.67854E+01
1.32446289E+06,-8.86854E+01
1.32751465E+06,-9.40054E+01
1.33056641E+06,-9.65254E+01
1.33361816E+06,-1.01745E+02
1.33666992E+06,-1.12645E+02
1.33972168E+06,-9.84854E+01
1.34277344E+06,-9.57054E+01
1.34582520E+06,-1.04045E+02
1.34887695E+06,-9.24254E+01
1.35192871E+06,-9.75054E+01
1.35498047E+06,-1.06365E+02
1.35803223E+06,-9.81254E+01
1.36108398E+06,-1.05685E+02
1.36413574E+06,-1.02485E+02
1.36718750E+06,-9.93654E+01
1.37023926E+06,-9.78054E+01
1.37329102E+06,-9.36254E+01
1.37634277E+06,-9.37654E+01
1.37939453E+06,-9.79054E+01
1.38244629E+06,-9.93454E+01
1.38549805E+06,-9.78254E+01
1.38854980E+06,-9.54254E+01
1.39160156E+06,-9.31854E+01
1.39465332E+06,-9.75454E+01
1.39770508E+06,-9.03054E+01
1.40075684E+06,-8.85454E+01
1.40380859E+06,-1.01505E+02
1.40686035E+06,-1.03405E+02
1.40991211E+06,-1.00705E+02
1.41296387E+06,-9.77054E+01
1.41601562E+06,-1.01825E+02
1.41906738E+06,-9.71054E+01
1.42211914E+06,-9.62654E+01
1.42517090E+06,-9.30254E+01
1.42822266E+06,-1.04145E+02
1.43127441E+06,-1.06065E+02
1.43432617E+06,-9.81254E+01
1.43737793E+06,-9.81254E+01
1.44042969E+06,-1.02705E+02
1.44348145E+06,-1.17845E+02
1.44653320E+06,-9.32654E+01
1.44958496E+06,-8.67854E+01
1.45263672E+06,-8.99054E+01
1.45568848E+06,-9.44654E+01
1.45874023E+06,-1.00025E+02
1.46179199E+06,-9.99454E+01
1.46484375E+06,-1.06585E+02
1.46789551E+06,-1.07605E+02
1.47094727E+06,-1.06805E+02
1.47399902E+06,-1.16385E+02
1.47705078E+06,-1.04585E+02
1.48010254E+06,-1.00145E+02
1.48315430E+06,-9.32254E+01
1.48620605E+06,-9.73854E+01
1.48925781E+06,-1.00025E+02
1.49230957E+06,-9.83254E+01
1.49536133E+06,-1.03965E+02
1.49841309E+06,-9.93454E+01
1.50146484E+06,-9.71654E+01
1.50451660E+06,-1.17245E+02
1.50756836E+06,-1.09765E+02
1.51062012E+06,-1.02085E+02
1.51367188E+06,-1.01365E+02
1.51672363E+06,-1.02125E+02
1.51977539E+06,-1.01185E+02
1.52282715E+06,-9.29654E+01
1.52587891E+06,-9.15854E+01
1.52893066E+06,-1.02645E+02
1.53198242E+06,-9.90454E+01
1.53503418E+06,-9.96854E+01
1.53808594E+06,-9.78254E+01
1.54113770E+06,-9.44654E+01
1.54418945E+06,-9.53654E+01
1.54724121E+06,-8.59254E+01
1.55029297E+06,-8.35854E+01
1.55334473E+06,-9.09654E+01
1.55639648E+06,-9.42854E+01
1.55944824E+06,-9.27454E+01
1.56250000E+06,-1.00945E+02
1.56555176E+06,-1.04145E+02
1.56860352E+06,-1.10865E+02
1.57165527E+06,-9.34054E+01
1.57470703E+06,-8.88254E+01
1.57775879E+06,-9.31654E+01
1.58081055E+06,-1.16165E+02
1.58386230E+06,-1.12165E+02
1.58691406E+06,-1.07345E+02
1.58996582E+06,-1.06065E+02
1.59301758E+06,-1.03265E+02
1.59606934E+06,-9.59054E+01
1.59912109E+06,-8.56254E+01
1.60217285E+06,-8.76454E+01
1.60522461E+06,-1.16925E+02
1.60827637E+06,-9.78454E+01
1.61132812E+06,-9.52054E+01
1.61437988E+06,-9.82854E+01
1.61743164E+06,-1.03585E+02
1.62048340E+06,-9.68654E+01
1.62353516E+06,-8.91654E+01
1.62658691E+06,-8.70654E+01
1.62963867E+06,-9.29654E+01
1.63269043E+06,-9.81654E+01
1.63574219E+06,-9.87054E+01
1.63879395E+06,-9.80654E+01
1.64184570E+06,-9.91654E+01
1.64489746E+06,-1.07345E+02
1.64794922E+06,-9.70054E+01
1.65100098E+06,-9.49654E+01
1.65405273E+06,-9.80254E+01
1.65710449E+06,-1.00685E+02
1.66015625E+06,-1.01305E+02
1.66320801E+06,-9.28654E+01
1.66625977E+06,-9.82054E+01
1.66931152E+06,-9.95254E+01
1.67236328E+06,-9.76454E+01
1.67541504E+06,-1.01025E+02
1.67846680E+06,-1.00365E+02
1.68151855E+06,-9.98454E+01
1.68457031E+06,-9.67254E+01
1.68762207E+06,-9.49654E+01
1.69067383E+06,-1.01185E+02
1.69372559E+06,-9.72054E+01
1.69677734E+06,-8.94654E+01
1.69982910E+06,-8.43654E+01
1.70288086E+06,-9.25654E+01
1.70593262E+06,-9.57854E+01
1.70898438E+06,-9.89854E+01
1.71203613E+06,-9.63054E+01
1.71508789E+06,-9.54254E+01
1.71813965E+06,-9.68854E+01
1.72119141E+06,-9.68254E+01
1.72424316E+06,-8.98454E+01
1.72729492E+06,-9.09654E+01
1.73034668E+06,-1.01525E+02
1.73339844E+06,-1.04045E+02
1.73645020E+06,-1.04345E+02
1.73950195E+06,-1.03805E+02
1.74255371E+06,-1.01105E+02
1.74560547E+06,-9.79854E+01
1.74865723E+06,-8.32254E+01
1.75170898E+06,-8.51654E+01
1.75476074E+06,-1.02705E+02
1.75781250E+06,-1.10385E+02
1.76086426E+06,-1.10725E+02
1.76391602E+06,-1.06625E+02
1.76696777E+06,-1.11105E+02
1.77001953E+06,-1.04885E+02
1.77307129E+06,-1.00285E+02
1.77612305E+06,-9.45054E+01
1.77917480E+06,-9.89054E+01
1.78222656E+06,-1.06585E+02
1.78527832E+06,-1.05885E+02
1.78833008E+06,-9.94054E+01
1.79138184E+06,-9.48454E+01
1.79443359E+06,-9.37254E+01
1.79748535E+06,-8.76454E+01
1.80053711E+06,-8.49654E+01
1.80358887E+06,-9.08654E+01
1.80664062E+06,-9.91254E+01
1.80969238E+06,-1.11765E+02
1.81274414E+06,-9.85654E+01
1.81579590E+06,-1.05645E+02
1.81884766E+06,-1.12045E+02
1.82189941E+06,-9.35054E+01
1.82495117E+06,-8.82254E+01
1.82800293E+06,-9.66854E+01
1.83105469E+06,-9.88654E+01
1.83410645E+06,-1.01325E+02
1.83715820E+06,-9.99454E+01
1.84020996E+06,-9.89454E+01
1.84326172E+06,-1.16525E+02
1.84631348E+06,-9.73454E+01
1.84936523E+06,-8.78854E+01
1.85241699E+06,-9.01654E+01
1.85546875E+06,-9.52654E+01
1.85852051E+06,-9.35454E+01
1.86157227E+06,-9.59254E+01
1.86462402E+06,-9.59054E+01
1.86767578E+06,-1.09545E+02
1.87072754E+06,-9.68054E+01
1.87377930E+06,-9.33054E+01
1.87683105E+06,-9.44454E+01
1.87988281E+06,-1.02125E+02
1.88293457E+06,-1.03225E+02
1.88598633E+06,-9.98054E+01
1.88903809E+06,-1.00645E+02
1.89208984E+06,-9.94054E+01
1.89514160E+06,-1.06725E+02
1.89819336E+06,-9.13054E+01
1.90124512E+06,-9.05454E+01
1.90429688E+06,-1.00485E+02
1.90734863E+06,-1.04085E+02
1.91040039E+06,-1.00365E+02
1.91345215E+06,-1.02565E+02
1.91650391E+06,-1.01205E+02
1.91955566E+06,-1.01805E+02
1.92260742E+06,-9.17654E+01
1.92565918E+06,-8.74254E+01
1.92871094E+06,-9.27054E+01
1.93176270E+06,-9.80854E+01
1.93481445E+06,-1.01545E+02
1.93786621E+06,-1.02385E+02
1.94091797E+06,-1.02425E+02
1.94396973E+06,-1.16985E+02
1.94702148E+06,-9.79654E+01
1.95007324E+06,-9.19654E+01
1.95312500E+06,-9.49054E+01
1.95617676E+06,-1.16765E+02
1.95922852E+06,-1.03705E+02
1.96228027E+06,-9.74654E+01
1.96533203E+06,-9.49254E+01
1.96838379E+06,-9.38454E+01
1.97143555E+06,-9.47454E+01
1.97448730E+06,-9.32254E+01
1.97753906E+06,-9.32254E+01
1.98059082E+06,-1.03325E+02
1.98364258E+06,-1.01385E+02
1.98669434E+06,-1.00845E+02
1.98974609E+06,-9.44854E+01
1.99279785E+06,-9.30654E+01
1.99584961E+06,-9.87054E+01
1.99890137E+06,-1.00485E+02
2.00195312E+06,-1.04645E+02
2.00500488E+06,-9.57854E+01
2.00805664E+06,-9.44854E+01
2.01110840E+06,-9.51254E+01
2.01416016E+06,-9.68854E+01
2.01721191E+06,-1.07305E+02
2.02026367E+06,-9.57854E+01
2.02331543E+06,-8.91654E+01
2.02636719E+06,-9.04254E+01
2.02941895E+06,-9.56454E+01
2.03247070E+06,-9.57054E+01
2.03552246E+06,-1.14845E+02
2.03857422E+06,-1.07825E+02
2.04162598E+06,-1.09405E+02
2.04467773E+06,-1.00725E+02
2.04772949E+06,-1.01585E+02
2.05078125E+06,-1.03765E+02
2.05383301E+06,-9.63054E+01
2.05688477E+06,-9.18054E+01
2.05993652E+06,-9.26454E+01
2.06298828E+06,-1.04985E+02
2.06604004E+06,-1.02485E+02
2.06909180E+06,-1.08805E+02
2.07214355E+06,-1.00545E+02
2.07519531E+06,-9.86054E+01
2.07824707E+06,-9.90454E+01
2.08129883E+06,-9.55854E+01
2.08435059E+06,-9.50454E+01
2.08740234E+06,-1.03305E+02
2.09045410E+06,-1.07065E+02
2.09350586E+06,-1.04545E+02
2.09655762E+06,-9.33654E+01
2.09960938E+06,-9.27454E+01
2.10266113E+06,-1.12925E+02
2.10571289E+06,-9.38454E+01
2.10876465E+06,-9.16854E+01
2.11181641E+06,-9.43454E+01
2.11486816E+06,-1.08865E+02
2.11791992E+06,-9.55254E+01
2.12097168E+06,-1.01225E+02
2.12402344E+06,-9.22254E+01
2.12707520E+06,-9.18254E+01
2.13012695E+06,-1.05565E+02
2.13317871E+06,-1.02005E+02
2.13623047E+06,-9.93854E+01
2.13928223E+06,-1.06445E+02
2.14233398E+06,-1.08745E+02
2.14538574E+06,-9.72654E+01
2.14843750E+06,-9.77454E+01
2.15148926E+06,-1.01085E+02
2.15454102E+06,-9.90854E+01
2.15759277E+06,-1.12225E+02
2.16064453E+06,-1.04485E+02
2.16369629E+06,-1.26405E+02
2.16674805E+06,-1.17025E+02
2.16979980E+06,-1.05825E+02
2.17285156E+06,-1.04845E+02
2.17590332E+06,-9.78054E+01
2.17895508E+06,-1.00025E+02
2.18200684E+06,-9.77654E+01
2.18505859E+06,-1.03765E+02
2.18811035E+06,-9.54654E+01
2.19116211E+06,-1.08085E+02
2.19421387E+06,-9.68854E+01
2.19726562E+06,-9.80254E+01
2.20031738E+06,-1.07165E+02
2.20336914E+06,-1.00545E+02
2.20642090E+06,-9.84654E+01
2.20947266E+06,-1.05445E+02
2.21252441E+06,-1.00765E+02
2.21557617E+06,-9.50254E+01
2.21862793E+06,-9.64854E+01
2.22167969E+06,-9.27454E+01
2.22473145E+06,-8.85454E+01
2.22778320E+06,-9.20654E+01
2.23083496E+06,-1.01125E+02
2.23388672E+06,-1.07745E+02
2.23693848E+06,-1.11765E+02
2.23999023E+06,-1.02445E+02
2.24304199E+06,-1.00065E+02
2.24609375E+06,-9.59254E+01
2.24914551E+06,-9.74654E+01
2.25219727E+06,-1.06805E+02
2.25524902E+06,-1.20225E+02
2.25830078E+06,-1.02505E+02
2.26135254E+06,-9.82654E+01
2.26440430E+06,-1.07265E+02
2.26745605E+06,-9.95654E+01
2.27050781E+06,-9.53654E+01
2.27355957E+06,-9.28054E+01
2.27661133E+06,-9.43054E+01
2.27966309E+06,-1.03585E+02
2.28271484E+06,-1.04405E+02
2.28576660E+06,-1.10445E+02
2.28881836E+06,-1.02585E+02
2.29187012E+06,-9.57654E+01
2.29492188E+06,-9.42854E+01
2.29797363E+06,-9.87454E+01
2.30102539E+06,-1.03665E+02
2.30407715E+06,-1.17585E+02
2.30712891E+06,-9.63654E+01
2.31018066E+06,-9.54254E+01
2.31323242E+06,-9.79254E+01
2.31628418E+06,-9.75254E+01
2.31933594E+06,-9.67454E+01
2.32238770E+06,-9.25654E+01
2.32543945E+06,-9.23254E+01
2.32849121E+06,-1.02205E+02
2.33154297E+06,-1.10905E+02
2.33459473E+06,-1.03025E+02
2.33764648E+06,-1.03365E+02
2.34069824E+06,-1.02005E+02
2.34375000E+06,-1.06685E+02
2.34680176E+06,-9.77454E+01
2.34985352E+06,-9.53054E+01
2.35290527E+06,-1.07645E+02
2.35595703E+06,-9.33254E+01
2.35900879E+06,-9.65854E+01
2.36206055E+06,-1.30825E+02
2.36511230E+06,-9.79054E+01
