Model,TBS2074B
Firmware Version,v1.31.16

Point Format,Y,,,
Horizontal Units,S,,,
Horizontal Scale,0.0002,,,
Sample Interval,1.6e-06,,,
Filter Frequency,2e+08,,,
Record Length,2000,,,
Gating,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,10,10,1,1
Vertical Units,V,V,V,V
Vertical Offset,0,0,0,0
Vertical Scale,5,0.02,0.5,1
Label,,,,
TIME,CH1,CH2,CH3,CH4
-9.600e-06,-0.276562,0.0317344,-1.38992,0.0599999
-8.000e-06,-0.282031,0.0316594,-1.39,0.0599999
-6.400e-06,-0.269531,0.0316031,-1.3875,0.456875
-4.800e-06,-0.28125,0.0315906,-1.38258,1.71656
-3.200e-06,-0.297656,0.0309406,-1.37742,3.10703
-1.600e-06,-0.271875,0.0308344,-1.37,3.96953
2.578e-18,-0.285937,0.0308156,-1.37,4.26016
1.600e-06,-0.28125,0.0308031,-1.36992,4.26016
3.200e-06,-0.273437,0.0302031,-1.36992,4.26016
4.800e-06,-0.282812,0.0300063,-1.36992,4.26016
6.400e-06,-0.260156,0.03,-1.36992,4.26016
8.000e-06,-0.276562,0.0297344,-1.36992,4.26016
9.600e-06,-0.282031,0.029325,-1.36789,4.26609
1.120e-05,-0.299218,0.0292063,-1.3675,4.28062
1.280e-05,-0.272656,0.0291938,-1.36359,4.30016
1.440e-05,-0.277343,0.0290031,-1.36156,4.30016
1.600e-05,-0.266406,0.0284469,-1.35,4.30016
1.760e-05,-0.272656,0.0284406,-1.35102,4.3
1.920e-05,-0.299218,0.0284156,-1.35,4.30016
2.080e-05,-0.278906,0.0281469,-1.35,4.30016
2.240e-05,-0.2875,0.0277063,-1.35,4.30203
2.400e-05,-0.275,0.0276094,-1.34992,4.30031
2.560e-05,-0.266406,0.0276125,-1.35,4.315
2.720e-05,-0.278906,0.0273906,-1.34992,4.32
2.880e-05,-0.294531,0.0268563,-1.34977,4.33016
3.040e-05,-0.277343,0.0268094,-1.34859,4.33641
3.200e-05,-0.273437,0.0268188,-1.34313,4.33937
3.360e-05,-0.299218,0.026525,-1.33969,4.34
3.520e-05,-0.290625,0.0260469,-1.33102,4.34
3.680e-05,-0.279687,0.0260063,-1.33,4.34
3.840e-05,-0.275781,0.0259969,-1.33,4.34
4.000e-05,-0.273437,0.0255125,-1.33,4.34
4.160e-05,-0.275781,0.0252375,-1.33,4.34
4.320e-05,-0.275781,0.0252094,-1.32992,4.34
4.480e-05,-0.272656,0.0250875,-1.32992,4.34016
4.640e-05,-0.270312,0.0245313,-1.32883,4.34
4.800e-05,-0.267968,0.0244094,-1.32703,4.34016
4.960e-05,-0.276562,0.0244125,-1.32672,4.34
5.120e-05,-0.282812,0.0241656,-1.32375,4.34
5.280e-05,-0.275,0.0236906,-1.31016,4.34016
5.440e-05,-0.269531,0.0236,-1.3118,4.34
5.600e-05,-0.279687,0.0236156,-1.31,4.34
5.760e-05,-0.267187,0.023325,-1.31,4.34
5.920e-05,-0.285156,0.022975,-1.31,4.34
6.080e-05,-0.271093,0.0228375,-1.30992,4.34
6.240e-05,-0.267187,0.0228031,-1.30992,4.34016
6.400e-05,-0.280468,0.022675,-1.30992,4.34
6.560e-05,-0.280468,0.0220844,-1.30992,4.34
6.720e-05,-0.278125,0.0220063,-1.30703,4.34016
6.880e-05,-0.275781,0.0219938,-1.30508,4.34
7.040e-05,-0.271093,0.021875,-1.30203,4.34
7.200e-05,-0.283593,0.0214594,-1.29594,4.34
7.360e-05,-0.299218,0.0212094,-1.29,4.34
7.520e-05,-0.278125,0.0212156,-1.29,4.34
7.680e-05,-0.286718,0.0212063,-1.29,4.34
7.840e-05,-0.2875,0.0209,-1.28992,4.34
8.000e-05,-0.278125,0.0205219,-1.28992,4.34
8.160e-05,-0.28125,0.0204094,-1.28992,4.34
8.320e-05,-0.289843,0.0204031,-1.29,4.34
8.480e-05,-0.2875,0.0201594,-1.28805,4.34
8.640e-05,-0.285156,0.0197906,-1.28461,4.34
8.800e-05,-0.299218,0.0196031,-1.27836,4.34
8.960e-05,-0.28125,0.0195906,-1.27453,4.34016
9.120e-05,-0.272656,0.0195031,-1.27,4.34016
9.280e-05,-0.266406,0.0190125,-1.27,4.34
9.440e-05,-0.275781,0.0188188,-1.27,4.34016
9.600e-05,-0.270312,0.0188031,-1.27,4.34016
9.760e-05,-0.278125,0.0187438,-1.26992,4.34016
9.920e-05,-0.299218,0.0181844,-1.26992,4.34
1.008e-04,-0.273437,0.0180688,-1.26828,4.34016
1.024e-04,-0.280468,0.0179781,-1.26695,4.34016
1.040e-04,-0.284375,0.0177969,-1.26781,4.34016
1.056e-04,-0.292968,0.0174906,-1.26586,4.34
1.072e-04,-0.271875,0.0172781,-1.26281,4.34
1.088e-04,-0.3,0.0172063,-1.25953,4.34
1.104e-04,-0.295312,0.0171469,-1.25,4.34
1.120e-04,-0.276562,0.0166469,-1.25,4.34016
1.136e-04,-0.275,0.0164094,-1.25,4.34016
1.152e-04,-0.271875,0.0163969,-1.24992,4.34016
1.168e-04,-0.28125,0.0164063,-1.25,4.34
1.184e-04,-0.271875,0.0160531,-1.25,4.34
1.200e-04,-0.278906,0.0156313,-1.24992,4.34016
1.216e-04,-0.276562,0.0156219,-1.24992,4.34
1.232e-04,-0.280468,0.0156063,-1.24672,4.34
1.248e-04,-0.282812,0.0153063,-1.24336,4.34016
1.264e-04,-0.267968,0.0148969,-1.23906,4.34016
1.280e-04,-0.284375,0.0148094,-1.23078,4.34
1.296e-04,-0.279687,0.0148031,-1.23,4.34
1.312e-04,-0.266406,0.0147563,-1.23,4.34
1.328e-04,-0.284375,0.014375,-1.23,4.34
1.344e-04,-0.271093,0.0140656,-1.22992,4.34
1.360e-04,-0.269531,0.0140094,-1.22992,4.34016
1.376e-04,-0.274218,0.0140031,-1.22992,4.34
1.392e-04,-0.271093,0.0136906,-1.22906,4.34
1.408e-04,-0.2625,0.0132625,-1.22719,4.34
1.424e-04,-0.274218,0.0132125,-1.22625,4.34016
1.440e-04,-0.278125,0.0132031,-1.22352,4.34
1.456e-04,-0.280468,0.0130031,-1.21945,4.34
1.472e-04,-0.284375,0.0124438,-1.21008,4.34
1.488e-04,-0.278125,0.0124,-1.21,4.34
1.504e-04,-0.283593,0.0124031,-1.20992,4.34
1.520e-04,-0.270312,0.0123844,-1.21,4.34
1.536e-04,-0.270312,0.0118625,-1.21,4.34
1.552e-04,-0.278906,0.0116281,-1.20992,4.34016
1.568e-04,-0.279687,0.0116,-1.20992,4.34016
1.584e-04,-0.299218,0.0116,-1.20906,4.34
1.600e-04,-0.290625,0.011275,-1.20836,4.34
1.616e-04,-0.271875,0.0109281,-1.20586,4.34016
1.632e-04,-0.285156,0.0108188,-1.20352,4.34
1.648e-04,-0.299218,0.0108094,-1.19875,4.34
1.664e-04,-0.285937,0.0106719,-1.19133,4.34
1.680e-04,-0.283593,0.0102969,-1.18992,4.34
1.696e-04,-0.282031,0.0100094,-1.19,4.34
1.712e-04,-0.278906,0.0100031,-1.19,4.34016
1.728e-04,-0.273437,0.00998438,-1.18992,4.34
1.744e-04,-0.277343,0.0097125,-1.18992,4.34016
1.760e-04,-0.271875,0.00921563,-1.18984,4.34016
1.776e-04,-0.272656,0.00921875,-1.18805,4.34016
1.792e-04,-0.260156,0.00919375,-1.18688,4.34016
1.808e-04,-0.284375,0.00919688,-1.18555,4.34
1.824e-04,-0.291406,0.00885625,-1.18469,4.34
1.840e-04,-0.276562,0.00841563,-1.18234,4.34016
1.856e-04,-0.267187,0.0084,-1.17563,4.34016
1.872e-04,-0.279687,0.00838438,-1.17,4.34016
1.888e-04,-0.286718,0.00836875,-1.17,4.34
1.904e-04,-0.28125,0.00799375,-1.17,4.34016
1.920e-04,-0.285156,0.00759063,-1.17,4.34
1.936e-04,-0.28125,0.0076,-1.17,4.34
1.952e-04,-0.275,0.00755625,-1.16992,4.34
1.968e-04,-0.271875,0.0075125,-1.16891,4.34
1.984e-04,-0.279687,0.00714688,-1.16867,4.34
2.000e-04,-0.278906,0.00690938,-1.16844,4.34
2.016e-04,-0.299218,0.00678438,-1.16641,4.34
2.032e-04,-0.285156,0.00679375,-1.16281,4.34
2.048e-04,-0.265625,0.00668438,-1.155,4.34016
2.064e-04,-0.265625,0.00632188,-1.15,4.34
2.080e-04,-0.275,0.00600313,-1.15,4.34
2.096e-04,-0.274218,0.00599375,-1.14992,4.34016
2.112e-04,-0.272656,0.00597813,-1.15,4.34
2.128e-04,-0.270312,0.005775,-1.15,4.34016
2.144e-04,-0.26875,0.00561875,-1.15,4.34
2.160e-04,-0.266406,0.00519375,-1.14859,4.34
2.176e-04,-0.275781,0.0051875,-1.14547,4.34
2.192e-04,-0.280468,0.00511563,-1.14602,4.34
2.208e-04,-0.274218,0.0048375,-1.14781,4.34
2.224e-04,-0.279687,0.00440625,-1.14414,4.34
2.240e-04,-0.271093,0.00440313,-1.1393,4.34
2.256e-04,-0.282812,0.00439063,-1.13125,4.34016
2.272e-04,-0.291406,0.00426875,-1.13,4.34016
2.288e-04,-0.265625,0.00389688,-1.13,4.34016
2.304e-04,-0.299218,0.00360625,-1.12992,4.34016
2.320e-04,-0.270312,0.0035875,-1.12992,4.34016
2.336e-04,-0.289062,0.0036,-1.12992,4.34016
2.352e-04,-0.282812,0.00305313,-1.12992,4.34
2.368e-04,-0.289062,0.00281875,-1.12625,4.34
2.384e-04,-0.26875,0.00280625,-1.12836,4.34016
2.400e-04,-0.279687,0.00279688,-1.12477,4.34
2.416e-04,-0.278906,0.00242188,-1.12188,4.34
2.432e-04,-0.28125,0.0022375,-1.1125,4.34
2.448e-04,-0.270312,0.00200625,-1.10992,4.34016
2.464e-04,-0.270312,0.00200625,-1.10992,4.34016
2.480e-04,-0.275,0.00197813,-1.10992,4.34016
2.496e-04,-0.275,0.00169688,-1.10992,4.34016
2.512e-04,-0.269531,0.00121563,-1.10992,4.34
2.528e-04,-0.278125,0.00119063,-1.10992,4.34
2.544e-04,-0.253906,0.00119375,-1.10867,4.34016
2.560e-04,-0.299218,0.00114375,-1.10992,4.34016
2.576e-04,-0.277343,0.000959376,-1.10766,4.34016
2.592e-04,-0.26875,0.000487501,-1.1032,4.34016
2.608e-04,-0.282031,0.000409376,-1.09734,4.34
2.624e-04,-0.282031,0.000393751,-1.09,4.34016
2.640e-04,-0.272656,0.000296876,-1.08992,4.34016
2.656e-04,-0.28125,-2.8124e-05,-1.09,4.34016
2.672e-04,-0.272656,-0.000362499,-1.08992,4.34016
2.688e-04,-0.289062,-0.000381249,-1.08992,4.34016
2.704e-04,-0.273437,-0.000409374,-1.08992,4.34016
2.720e-04,-0.283593,-0.000421874,-1.08992,4.34
2.736e-04,-0.274218,-0.000718749,-1.08922,4.34
2.752e-04,-0.299218,-0.00100937,-1.08859,4.34
2.768e-04,-0.28125,-0.001175,-1.08508,4.34
2.784e-04,-0.285937,-0.00119375,-1.07141,4.34
2.800e-04,-0.28125,-0.0012,-1.07344,4.34
2.816e-04,-0.274218,-0.00130312,-1.06992,4.34
2.832e-04,-0.271093,-0.00180312,-1.07,4.34016
2.848e-04,-0.267968,-0.00199375,-1.06992,4.34016
2.864e-04,-0.270312,-0.002,-1.06992,4.34016
2.880e-04,-0.275781,-0.00200312,-1.06992,4.34
2.896e-04,-0.271875,-0.002125,-1.06992,4.34016
2.912e-04,-0.266406,-0.00226875,-1.0693,4.34
2.928e-04,-0.282812,-0.0026625,-1.06789,4.34
2.944e-04,-0.282031,-0.00279375,-1.06992,4.34016
2.960e-04,-0.258593,-0.00279687,-1.06445,4.34
2.976e-04,-0.279687,-0.00281875,-1.05867,4.34
2.992e-04,-0.278125,-0.0029,-1.05133,4.34
3.008e-04,-0.28125,-0.00320625,-1.05,4.34016
3.024e-04,-0.274218,-0.00361562,-1.04992,4.34
3.040e-04,-0.275,-0.0036,-1.05,4.34016
3.056e-04,-0.275781,-0.0036,-1.04992,4.34016
3.072e-04,-0.28125,-0.00359687,-1.04992,4.34
3.088e-04,-0.264062,-0.00377812,-1.04891,4.34
3.104e-04,-0.271093,-0.00413437,-1.04781,4.34
3.120e-04,-0.285937,-0.00436562,-1.04656,4.34016
3.136e-04,-0.273437,-0.00438437,-1.04867,4.34
3.152e-04,-0.269531,-0.0044,-1.04477,4.34
3.168e-04,-0.292187,-0.00440937,-1.04047,4.34
3.184e-04,-0.270312,-0.0045875,-1.03344,4.34
3.200e-04,-0.278906,-0.0048,-1.03,4.34
3.216e-04,-0.299218,-0.00516562,-1.02992,4.34016
3.232e-04,-0.299218,-0.00519062,-1.02992,4.34016
3.248e-04,-0.257031,-0.00522812,-1.02992,4.34
3.264e-04,-0.269531,-0.00519687,-1.02992,4.34
3.280e-04,-0.274218,-0.00520312,-1.02992,4.34
3.296e-04,-0.272656,-0.00536562,-1.02836,4.34016
3.312e-04,-0.277343,-0.00588437,-1.02766,4.34
3.328e-04,-0.273437,-0.00599375,-1.02742,4.34
3.344e-04,-0.273437,-0.00599375,-1.02305,4.34016
3.360e-04,-0.278125,-0.00599062,-1.01891,4.34
3.376e-04,-0.270312,-0.00606562,-1.01,4.34
3.392e-04,-0.267187,-0.00619687,-1.00992,4.34
3.408e-04,-0.28125,-0.00649062,-1.01,4.34016
3.424e-04,-0.282812,-0.00679687,-1.01,4.34
3.440e-04,-0.280468,-0.00679687,-1.00992,4.34016
3.456e-04,-0.275781,-0.00679687,-1.00992,4.34016
3.472e-04,-0.267968,-0.00681562,-1.00961,4.34016
3.488e-04,-0.273437,-0.00687812,-1.00984,4.34
3.504e-04,-0.275781,-0.00692812,-1.00859,4.34
3.520e-04,-0.278125,-0.0071875,-1.00555,4.34016
3.536e-04,-0.299218,-0.00748125,-0.999844,4.34016
3.552e-04,-0.289843,-0.0076,-0.993125,4.34016
3.568e-04,-0.26875,-0.00759687,-0.989922,4.34016
3.584e-04,-0.289062,-0.00759687,-0.99,4.34
3.600e-04,-0.260156,-0.00762812,-0.989922,4.34
3.616e-04,-0.283593,-0.00773437,-0.989922,4.34
3.632e-04,-0.299218,-0.00785312,-0.989922,4.34
3.648e-04,-0.270312,-0.00803437,-0.99,4.34016
3.664e-04,-0.276562,-0.0082,-0.987188,4.34
3.680e-04,-0.269531,-0.0084125,-0.987188,4.34
3.696e-04,-0.280468,-0.00840625,-0.989844,4.34016
3.712e-04,-0.299218,-0.00839687,-0.982109,4.34
3.728e-04,-0.278906,-0.00840312,-0.977266,4.34
3.744e-04,-0.299218,-0.00850937,-0.97,4.34
3.760e-04,-0.278125,-0.00864375,-0.969922,4.34
3.776e-04,-0.275,-0.00867812,-0.97,4.34016
3.792e-04,-0.257031,-0.00879062,-0.97,4.34
3.808e-04,-0.271875,-0.0090625,-0.97,4.34
3.824e-04,-0.283593,-0.00912187,-0.969922,4.34016
3.840e-04,-0.289843,-0.00923125,-0.966875,4.34
3.856e-04,-0.278125,-0.0092125,-0.966172,4.34
3.872e-04,-0.276562,-0.00922812,-0.966563,4.34
3.888e-04,-0.299218,-0.00922187,-0.966953,4.34
3.904e-04,-0.278125,-0.00935625,-0.965469,4.34
3.920e-04,-0.276562,-0.00944687,-0.960625,4.34
3.936e-04,-0.278125,-0.00962187,-0.95375,4.34
3.952e-04,-0.260937,-0.0098,-0.949922,4.34016
3.968e-04,-0.272656,-0.00993125,-0.949922,4.34
3.984e-04,-0.269531,-0.0100281,-0.949922,4.34016
4.000e-04,-0.277343,-0.0100156,-0.949922,4.34
4.016e-04,-0.271875,-0.0100125,-0.949922,4.34
4.032e-04,-0.275,-0.0100875,-0.949922,4.34
4.048e-04,-0.269531,-0.0102812,-0.948672,4.34016
4.064e-04,-0.276562,-0.0103906,-0.948516,4.34016
4.080e-04,-0.273437,-0.0105875,-0.947109,4.34
4.096e-04,-0.272656,-0.0108031,-0.949766,4.34
4.112e-04,-0.266406,-0.0108,-0.935547,4.34
4.128e-04,-0.278125,-0.0107969,-0.929922,4.34
4.144e-04,-0.278906,-0.0109281,-0.93,4.34
4.160e-04,-0.271875,-0.0111125,-0.929922,4.34
4.176e-04,-0.260156,-0.0113469,-0.929922,4.34016
4.192e-04,-0.278906,-0.0115437,-0.929922,4.34
4.208e-04,-0.283593,-0.0115937,-0.929453,4.34
4.224e-04,-0.260937,-0.0116187,-0.926641,4.34
4.240e-04,-0.265625,-0.0116094,-0.926953,4.34
4.256e-04,-0.271093,-0.0116281,-0.927109,4.34016
4.272e-04,-0.271093,-0.0117719,-0.927031,4.34016
4.288e-04,-0.274218,-0.0121781,-0.925,4.34016
4.304e-04,-0.282812,-0.0123344,-0.918516,4.34016
4.320e-04,-0.26875,-0.0123875,-0.91,4.34
4.336e-04,-0.260156,-0.0124125,-0.91,4.34
4.352e-04,-0.280468,-0.0124281,-0.909922,4.34
4.368e-04,-0.271875,-0.0124094,-0.909922,4.34
4.384e-04,-0.272656,-0.0125625,-0.91,4.34
4.400e-04,-0.286718,-0.012575,-0.909922,4.34016
4.416e-04,-0.282031,-0.0127687,-0.909922,4.34
4.432e-04,-0.278906,-0.0130562,-0.909297,4.34016
4.448e-04,-0.270312,-0.0131875,-0.908203,4.34016
4.464e-04,-0.267187,-0.0132031,-0.904531,4.34016
4.480e-04,-0.2625,-0.0132062,-0.897969,4.34016
4.496e-04,-0.271875,-0.013225,-0.89,4.34016
4.512e-04,-0.282812,-0.0132156,-0.89,4.34
4.528e-04,-0.270312,-0.013225,-0.889922,4.34016
4.544e-04,-0.267968,-0.0134937,-0.89,4.34016
4.560e-04,-0.278125,-0.0135062,-0.889922,4.34
4.576e-04,-0.272656,-0.0137,-0.889922,4.34016
4.592e-04,-0.265625,-0.0139437,-0.889922,4.34016
4.608e-04,-0.274218,-0.0140062,-0.887969,4.34
4.624e-04,-0.272656,-0.0139937,-0.887188,4.34016
4.640e-04,-0.299218,-0.0140031,-0.884297,4.34016
4.656e-04,-0.270312,-0.0140187,-0.880859,4.34
4.672e-04,-0.282031,-0.0140187,-0.874141,4.34016
4.688e-04,-0.264843,-0.0140187,-0.87,4.34016
4.704e-04,-0.264843,-0.0141625,-0.87,4.34
4.720e-04,-0.254687,-0.0142125,-0.869922,4.34
4.736e-04,-0.269531,-0.0143312,-0.869922,4.34
4.752e-04,-0.299218,-0.0145312,-0.869922,4.34
4.768e-04,-0.276562,-0.0147969,-0.869922,4.34
4.784e-04,-0.264062,-0.0147969,-0.868281,4.34
4.800e-04,-0.265625,-0.0147937,-0.868984,4.34016
4.816e-04,-0.265625,-0.0147969,-0.866094,4.34016
4.832e-04,-0.267968,-0.0148031,-0.864766,4.34
4.848e-04,-0.264062,-0.0148,-0.860938,4.34
4.864e-04,-0.263281,-0.0148062,-0.857188,4.34
4.880e-04,-0.271875,-0.0148,-0.85,4.34016
4.896e-04,-0.275,-0.0148375,-0.85,4.34
4.912e-04,-0.253125,-0.0149969,-0.849922,4.34
4.928e-04,-0.264062,-0.0151406,-0.85,4.34
4.944e-04,-0.260937,-0.0154469,-0.849922,4.34
4.960e-04,-0.25625,-0.0155937,-0.849922,4.34016
4.976e-04,-0.261718,-0.0156062,-0.849609,4.34016
4.992e-04,-0.257812,-0.0156031,-0.847969,4.34016
5.008e-04,-0.254687,-0.015625,-0.848359,4.34
5.024e-04,-0.258593,-0.0156125,-0.846094,4.34
5.040e-04,-0.2625,-0.0155969,-0.843828,4.34
5.056e-04,-0.254687,-0.0156094,-0.835703,4.34016
5.072e-04,-0.299218,-0.0156031,-0.829922,4.34
5.088e-04,-0.259375,-0.0156219,-0.829922,4.34
5.104e-04,-0.260156,-0.0156156,-0.829922,4.34016
5.120e-04,-0.251562,-0.0158031,-0.829922,4.34016
5.136e-04,-0.258593,-0.0158906,-0.829922,4.34016
5.152e-04,-0.258593,-0.01605,-0.829922,4.34016
5.168e-04,-0.246875,-0.0161469,-0.829141,4.34016
5.184e-04,-0.252343,-0.0163969,-0.827188,4.34
5.200e-04,-0.255468,-0.0163969,-0.827734,4.34016
5.216e-04,-0.253906,-0.0164,-0.826328,4.34016
5.232e-04,-0.260156,-0.0164,-0.823438,4.34016
5.248e-04,-0.260937,-0.0163969,-0.817891,4.34
5.264e-04,-0.299218,-0.0163969,-0.81,4.34016
5.280e-04,-0.259375,-0.0164031,-0.81,4.34016
5.296e-04,-0.25,-0.0164187,-0.81,4.34016
5.312e-04,-0.244531,-0.0163969,-0.809922,4.34
5.328e-04,-0.242968,-0.0163969,-0.809922,4.34
5.344e-04,-0.246093,-0.0164,-0.809922,4.34
5.360e-04,-0.25,-0.0164094,-0.809922,4.34016
5.376e-04,-0.241406,-0.0164125,-0.809063,4.34
5.392e-04,-0.235937,-0.0164406,-0.806484,4.34016
5.408e-04,-0.235937,-0.0164375,-0.804688,4.34
5.424e-04,-0.228906,-0.0166219,-0.800547,4.34
5.440e-04,-0.215625,-0.0165844,-0.793828,4.34016
5.456e-04,-0.221093,-0.0166031,-0.789922,4.34
5.472e-04,-0.211718,-0.0166031,-0.789922,4.34
5.488e-04,-0.217968,-0.0168219,-0.789922,4.34
5.504e-04,-0.210156,-0.0169594,-0.789922,4.34
5.520e-04,-0.215625,-0.0171187,-0.789922,4.34016
5.536e-04,-0.205468,-0.0170187,-0.789922,4.34016
5.552e-04,-0.195312,-0.0171156,-0.789922,4.34
5.568e-04,-0.185156,-0.0171844,-0.787656,4.34016
5.584e-04,-0.175781,-0.017175,-0.787734,4.34
5.600e-04,-0.1875,-0.0171562,-0.784688,4.34
5.616e-04,-0.173437,-0.0171844,-0.782109,4.34016
5.632e-04,-0.170312,-0.0171937,-0.779688,4.34016
5.648e-04,-0.177343,-0.0172219,-0.775234,4.34
5.664e-04,-0.171875,-0.0172094,-0.769922,4.34
5.680e-04,-0.152343,-0.0172,-0.77,4.34
5.696e-04,-0.141406,-0.0172156,-0.77,4.34
5.712e-04,-0.132031,-0.0172156,-0.769922,4.34
5.728e-04,-0.125,-0.0172,-0.769922,4.34
5.744e-04,-0.120312,-0.0172281,-0.769922,4.34
5.760e-04,-0.0999995,-0.0172031,-0.769922,4.34016
5.776e-04,-0.0999995,-0.0171937,-0.767734,4.34
5.792e-04,-0.0992183,-0.0172062,-0.763828,4.34
5.808e-04,-0.0999995,-0.0171937,-0.761563,4.34
5.824e-04,-0.0999995,-0.0172094,-0.755469,4.34016
5.840e-04,-0.0999995,-0.0172125,-0.75,4.34016
5.856e-04,-0.0999995,-0.0172031,-0.75,4.34
5.872e-04,-0.0999995,-0.0171969,-0.749922,4.34
5.888e-04,-0.0999995,-0.0171969,-0.749922,4.34
5.904e-04,-0.0999995,-0.0172,-0.749922,4.34
5.920e-04,-0.0999995,-0.0171969,-0.749922,4.33984
5.936e-04,-0.0999995,-0.0171906,-0.749922,4.34
5.952e-04,-0.0992183,-0.0172062,-0.748359,4.34
5.968e-04,-0.0999995,-0.0172031,-0.745781,4.34
5.984e-04,-0.0992183,-0.0172031,-0.742891,4.34016
6.000e-04,-0.0992183,-0.0172031,-0.740625,4.34
6.016e-04,-0.0992183,-0.0172094,-0.736875,4.34
6.032e-04,-0.0945308,-0.0172062,-0.730625,4.34
6.048e-04,-0.0195308,-0.0171937,-0.73,4.34016
6.064e-04,0.0976567,-0.0171937,-0.729922,4.34
6.080e-04,0.098438,-0.0172031,-0.73,4.34016
6.096e-04,0.1,-0.0171937,-0.729922,4.34
6.112e-04,0.253125,-0.0172,-0.729922,4.34016
6.128e-04,0.297657,-0.0171969,-0.729922,4.34016
6.144e-04,0.464844,-0.0172,-0.727969,4.34
6.160e-04,0.570313,-0.0172031,-0.725859,4.34
6.176e-04,0.69375,-0.0171344,-0.722109,4.34
6.192e-04,0.872657,-0.0172,-0.718906,4.34
6.208e-04,0.9,-0.0171969,-0.712578,4.34
6.224e-04,0.900782,-0.0170469,-0.71,4.34
6.240e-04,0.9,-0.0168719,-0.71,4.34
6.256e-04,0.9,-0.016925,-0.71,4.34
6.272e-04,0.70625,-0.0169,-0.71,4.34016
6.288e-04,0.684375,-0.0168437,-0.709922,4.34
6.304e-04,0.504688,-0.0167375,-0.709922,4.34
6.320e-04,0.424219,-0.0168406,-0.709922,4.34016
6.336e-04,0.300782,-0.0168312,-0.709688,4.34
6.352e-04,0.257032,-0.016775,-0.705391,4.34016
6.368e-04,0.1,-0.0165187,-0.700938,4.34
6.384e-04,0.1,-0.0164594,-0.692734,4.34016
6.400e-04,0.0679692,-0.0164281,-0.689922,4.34
6.416e-04,0.010938,-0.016425,-0.689922,4.34016
6.432e-04,-0.0992183,-0.0164312,-0.69,4.34
6.448e-04,-0.0992183,-0.0164062,-0.689922,4.34
6.464e-04,-0.0999995,-0.0164125,-0.689922,4.34016
6.480e-04,-0.0999995,-0.0164187,-0.69,4.34
6.496e-04,-0.0999995,-0.0164062,-0.688906,4.34016
6.512e-04,-0.0999995,-0.0163969,-0.6875,4.34016
6.528e-04,-0.129687,-0.0163969,-0.687813,4.34
6.544e-04,-0.169531,-0.0164031,-0.684531,4.34
6.560e-04,-0.214843,-0.0164,-0.680703,4.33984
6.576e-04,-0.232031,-0.0164,-0.671875,4.34016
6.592e-04,-0.232031,-0.0163969,-0.67,4.34
6.608e-04,-0.246875,-0.0163937,-0.67,4.34
6.624e-04,-0.236718,-0.0163094,-0.669922,4.34016
6.640e-04,-0.248437,-0.016325,-0.67,4.34
6.656e-04,-0.246093,-0.0160375,-0.669922,4.34
6.672e-04,-0.259375,-0.0159625,-0.669922,4.34016
6.688e-04,-0.2625,-0.015875,-0.669375,4.34016
6.704e-04,-0.254687,-0.0157344,-0.667969,4.34
6.720e-04,-0.26875,-0.0156344,-0.666953,4.34
6.736e-04,-0.280468,-0.0156312,-0.664219,4.34
6.752e-04,-0.261718,-0.0156312,-0.659453,4.34
6.768e-04,-0.278906,-0.0156187,-0.651875,4.34016
6.784e-04,-0.282812,-0.0156219,-0.65,4.34
6.800e-04,-0.263281,-0.0155906,-0.649922,4.34
6.816e-04,-0.275,-0.0156031,-0.649922,4.34016
6.832e-04,-0.3,-0.0156031,-0.65,4.34
6.848e-04,-0.270312,-0.0155594,-0.649922,4.34
6.864e-04,-0.271093,-0.0153156,-0.649922,4.34
6.880e-04,-0.278125,-0.0150937,-0.646797,4.33859
6.896e-04,-0.282031,-0.0149625,-0.649922,4.33641
6.912e-04,-0.258593,-0.0149219,-0.646563,4.34016
6.928e-04,-0.263281,-0.0149594,-0.644609,4.34016
6.944e-04,-0.282812,-0.0148219,-0.639141,4.34
6.960e-04,-0.271875,-0.0148531,-0.632188,4.34
6.976e-04,-0.267187,-0.0148187,-0.63,4.34016
6.992e-04,-0.272656,-0.0148187,-0.629922,4.34
7.008e-04,-0.285937,-0.01455,-0.629922,4.33422
7.024e-04,-0.267187,-0.0145437,-0.629922,4.34
7.040e-04,-0.273437,-0.0147344,-0.629922,4.34
7.056e-04,-0.275,-0.0146031,-0.629375,4.34
7.072e-04,-0.271093,-0.0143937,-0.626484,4.34
7.088e-04,-0.270312,-0.0142437,-0.626328,4.34
7.104e-04,-0.275781,-0.0141187,-0.626953,4.34
7.120e-04,-0.272656,-0.0140844,-0.629922,4.34
7.136e-04,-0.286718,-0.01405,-0.625078,4.34
7.152e-04,-0.277343,-0.0140281,-0.619453,4.34016
7.168e-04,-0.257031,-0.0140344,-0.609922,4.34016
7.184e-04,-0.290625,-0.0140062,-0.61,4.34
7.200e-04,-0.3,-0.0140062,-0.609922,4.34
7.216e-04,-0.275781,-0.0140062,-0.609922,4.34
7.232e-04,-0.275,-0.0138312,-0.609922,4.34
7.248e-04,-0.278125,-0.0137562,-0.609922,4.34
7.264e-04,-0.267968,-0.0133562,-0.609922,4.34016
7.280e-04,-0.280468,-0.0133844,-0.608594,4.34
7.296e-04,-0.279687,-0.01325,-0.608203,4.34
