Model,TBS2074B
Firmware Version,v1.31.16

Point Format,Y,,,
-5.376e-04,-2.89922,0.0728,-1.95883,0.0514062
-5.360e-04,-2.8625,0.0728,-1.95109,0.0531249
-5.344e-04,-2.86484,0.0728,-1.95,0.0509374
-5.328e-04,-2.85859,0.0728,-1.95,0.0521874
-5.312e-04,-2.84922,0.0728,-1.94992,0.0509374
-5.296e-04,-2.85391,0.0728,-1.95,0.0524999
-5.280e-04,-2.84609,0.0728,-1.94992,0.0535937
-5.264e-04,-2.85078,0.0728,-1.94992,0.0515624
-5.248e-04,-2.83047,0.0728,-1.94695,0.0507812
-5.232e-04,-2.82187,0.0728,-1.94547,0.0518749
-5.216e-04,-2.82578,0.0728,-1.94305,0.0532812
-5.200e-04,-2.80156,0.0728,-1.94,0.0539062
-5.184e-04,-2.8125,0.0728,-1.93734,0.0507812
-5.168e-04,-2.80937,0.0728,-1.93273,0.0521874
-5.152e-04,-2.79844,0.0728,-1.93,0.0506249
-5.136e-04,-2.79062,0.0728,-1.92992,0.0524999
-5.120e-04,-2.775,0.0728,-1.93,0.0512499
-5.104e-04,-2.76719,0.0728,-1.92992,0.0515624
-5.088e-04,-2.75547,0.0728,-1.92992,0.0549999
-5.072e-04,-2.73359,0.0728,-1.92992,0.0526562
-5.056e-04,-2.74375,0.0728,-1.92625,0.0509374
-5.040e-04,-2.72109,0.0728,-1.92555,0.0540624
-5.024e-04,-2.71641,0.0728,-1.91133,0.0523437
-5.008e-04,-2.70781,0.0728,-1.91563,0.0507812
-4.992e-04,-2.69922,0.0728,-1.91,0.0532812
-4.976e-04,-2.70078,0.0728,-1.91,0.0535937
-4.960e-04,-2.7,0.0728,-1.90992,0.0498437
-4.944e-04,-2.7,0.0728,-1.90992,0.0506249
-4.928e-04,-2.7,0.0728,-1.90992,0.0539062
-4.912e-04,-2.7,0.0728,-1.90992,0.0521874
-4.896e-04,-2.7,0.0728,-1.90992,0.0535937
-4.880e-04,-2.69922,0.0728,-1.90563,0.0499999
-4.864e-04,-2.7,0.0728,-1.90367,0.0553124
-4.848e-04,-2.7,0.0728,-1.89078,0.0531249
-4.832e-04,-2.69922,0.0728,-1.89594,0.0507812
-4.816e-04,-2.69922,0.0728,-1.88992,0.0518749
-4.800e-04,-2.69922,0.0728,-1.88992,0.0528124
-4.784e-04,-2.7,0.0728,-1.88992,0.0542187
-4.768e-04,-2.69922,0.0728,-1.88992,0.0523437
-4.752e-04,-2.7,0.0728,-1.88992,0.0543749
-4.736e-04,-2.7,0.0728,-1.88992,0.0535937
-4.720e-04,-2.69922,0.0728,-1.88992,0.0515624
-4.704e-04,-2.69922,0.0728,-1.88695,0.0537499
-4.688e-04,-2.69922,0.0728,-1.88477,0.0537499
-4.672e-04,-2.69922,0.0728,-1.88266,0.0520312
-4.656e-04,-2.69922,0.0728,-1.87617,0.0532812
-4.640e-04,-2.69844,0.0728,-1.87,0.0498437
-4.624e-04,-2.66484,0.0728,-1.86992,0.0531249
-4.608e-04,-2.67109,0.0728,-1.86992,0.0526562
-4.592e-04,-2.66953,0.0728,-1.86992,0.0539062
-4.576e-04,-2.64609,0.0728,-1.87,0.0599999
-4.560e-04,-2.62109,0.0728,-1.87,0.0528124
-4.544e-04,-2.61406,0.0728,-1.86953,0.0543749
-4.528e-04,-2.57969,0.0728,-1.86586,0.0490624
-4.512e-04,-2.5625,0.0728,-1.86523,0.0512499
-4.496e-04,-2.53828,0.0728,-1.86273,0.0524999
-4.480e-04,-2.51328,0.0728,-1.85898,0.0531249
-4.464e-04,-2.5,0.0728,-1.85,0.0509374
-4.448e-04,-2.49922,0.0728,-1.85,0.0509374
-4.432e-04,-2.5,0.0728,-1.84992,0.0532812
-4.416e-04,-2.5,0.0728,-1.84992,0.0507812
-4.400e-04,-2.5,0.0728,-1.84992,0.0526562
-4.384e-04,-2.5,0.0728,-1.84992,0.0545312
-4.368e-04,-2.49922,0.0728,-1.84844,0.0518749
-4.352e-04,-2.49922,0.0728,-1.84602,0.0532812
-4.336e-04,-2.5,0.0728,-1.84508,0.0537499
-4.320e-04,-2.49922,0.0728,-1.84273,0.0518749
-4.304e-04,-2.5,0.0728,-1.83969,0.0518749
-4.288e-04,-2.49766,0.0728,-1.83211,0.0521874
-4.272e-04,-2.47578,0.0728,-1.83,0.0543749
-4.256e-04,-2.47109,0.0728,-1.83,0.0345312
-4.240e-04,-2.46406,0.0728,-1.82992,0.0515624
-4.224e-04,-2.49922,0.0728,-1.83,0.0551562
-4.208e-04,-2.44687,0.0728,-1.82992,0.0528124
-4.192e-04,-2.40703,0.0728,-1.82992,0.0526562
-4.176e-04,-2.35703,0.0728,-1.82461,0.0559374
-4.160e-04,-2.30469,0.0728,-1.82406,0.0507812
-4.144e-04,-2.30469,0.0728,-1.82398,0.0526562
-4.128e-04,-2.3,0.0728,-1.82273,0.0551562
-4.112e-04,-2.3,0.0728,-1.81953,0.0498437
-4.096e-04,-2.29922,0.0727969,-1.81297,0.0539062
-4.080e-04,-2.29922,0.0727969,-1.81,0.0523437
-4.064e-04,-2.3,0.0727828,-1.81,0.0540624
-4.048e-04,-2.29922,0.0727844,-1.80992,0.0524999
-4.032e-04,-2.27969,0.0727922,-1.81,0.0543749
-4.016e-04,-2.29922,0.072775,-1.81,0.0539062
-4.000e-04,-2.26094,0.0727641,-1.80852,0.0528124
-3.984e-04,-2.19766,0.0727594,-1.80672,0.0523437
-3.968e-04,-2.10391,0.0727406,-1.80477,0.0546874
-3.952e-04,-2.1,0.0726547,-1.79961,0.0517187
-3.936e-04,-2.1,0.072625,-1.79289,0.0599999
-3.920e-04,-2.1,0.0726016,-1.79,0.0521874
-3.904e-04,-2.09922,0.0726,-1.78992,0.0534374
-3.888e-04,-2.09922,0.0726016,-1.78992,0.0518749
-3.872e-04,-2.03281,0.0726016,-1.78992,0.0520312
-3.856e-04,-1.91406,0.0726016,-1.78992,0.0520312
-3.840e-04,-1.90234,0.0726016,-1.78898,0.0521874
-3.824e-04,-1.9,0.0724453,-1.78727,0.0526562
-3.808e-04,-1.89922,0.0722687,-1.78578,0.0528124
-3.792e-04,-1.89922,0.0722578,-1.7857,0.0526562
-3.776e-04,-1.81094,0.0722,-1.78977,0.0565624
-3.760e-04,-1.71562,0.0720125,-1.77664,0.0524999
-3.744e-04,-1.70469,0.0718922,-1.77,0.0526562
-3.728e-04,-1.7,0.0717219,-1.76992,0.0529687
-3.712e-04,-1.63047,0.0716141,-1.77,0.0599999
-3.696e-04,-1.52578,0.0713969,-1.77,0.0512499
-3.680e-04,-1.51016,0.0712047,-1.76992,0.0545312
-3.664e-04,-1.47969,0.0711766,-1.76992,0.0565624
-3.648e-04,-1.35781,0.07085,-1.7682,0.0512499
-3.632e-04,-1.32969,0.070675,-1.7668,0.0515624
-3.616e-04,-1.3,0.0705141,-1.76477,0.0503124
-3.600e-04,-1.16719,0.0702344,-1.76188,0.0540624
-3.584e-04,-1.1375,0.0700625,-1.75508,0.0545312
-3.568e-04,-1.05781,0.0699219,-1.75,0.0529687
-3.552e-04,-0.972656,0.0696891,-1.74992,0.0510937
-3.536e-04,-0.902343,0.0694437,-1.74992,0.0517187
-3.520e-04,-0.8,0.0693281,-1.74992,0.0553124
-3.504e-04,-0.702343,0.0691234,-1.74992,0.0559374
-3.488e-04,-0.610156,0.069,-1.74898,0.0548437
-3.472e-04,-0.466406,0.0687125,-1.74734,0.0515624
-3.456e-04,-0.328125,0.0685891,-1.74617,0.0540624
-3.440e-04,-0.20625,0.0682875,-1.74531,0.0534374
-3.424e-04,-0.0812495,0.0680547,-1.74203,0.0520312
-3.408e-04,0.0867192,0.0678656,-1.73672,0.0507812
-3.392e-04,0.279688,0.0676406,-1.73,0.0543749
-3.376e-04,0.470313,0.067525,-1.72992,0.0540624
-3.360e-04,0.685938,0.0673187,-1.72992,0.0510937
-3.344e-04,0.946875,0.0671922,-1.72992,0.0520312
-3.328e-04,1.20156,0.0668812,-1.72992,0.0578124
-3.312e-04,1.49063,0.0666984,-1.72781,0.0535937
-3.296e-04,1.84063,0.0665266,-1.72531,0.0542187
-3.280e-04,2.22109,0.0663344,-1.72617,0.0584374
-3.264e-04,2.66641,0.0660906,-1.72992,0.0529687
-3.248e-04,3.17891,0.0658828,-1.72367,0.0537499
-3.232e-04,3.76016,0.0656297,-1.72047,0.0543749
-3.216e-04,4.43828,0.0655531,-1.70992,0.0518749
-3.200e-04,5.25938,0.0651953,-1.70992,0.0531249
-3.184e-04,6.23125,0.0650953,-1.71,0.0512499
-3.168e-04,7.42266,0.0648047,-1.70992,0.0521874
-3.152e-04,8.83125,0.0646469,-1.70992,0.0515624
-3.136e-04,10.5055,0.0643875,-1.70992,0.0526562
-3.120e-04,12.5547,0.0641984,-1.70836,0.0301562
-3.104e-04,15.0844,0.0638719,-1.70633,0.0512499
-3.088e-04,18.2867,0.0637844,-1.70492,0.0539062
-3.072e-04,22.4266,0.0634312,-1.70586,0.0524999
-3.056e-04,27.6914,0.0632422,-1.69266,0.0520312
-3.040e-04,33.0422,0.0631172,-1.69859,0.0599999
-3.024e-04,37.5258,0.0628641,-1.69,0.0535937
-3.008e-04,41.2602,0.0626094,-1.69,0.0531249
-2.992e-04,44.6258,0.0624094,-1.68992,0.0521874
-2.976e-04,46.1602,0.0622687,-1.69,0.0534374
-2.960e-04,46.9008,0.0620687,-1.69,0.0521874
-2.944e-04,47.2102,0.061925,-1.69,0.0532812
-2.928e-04,47.3008,0.0617422,-1.68898,0.0526562
-2.912e-04,47.3445,0.0614969,-1.68828,0.0548437
-2.896e-04,47.4,0.0613891,-1.68664,0.0534374
-2.880e-04,47.4,0.0612359,-1.68422,0.0503124
-2.864e-04,47.4,0.0608969,-1.68102,0.0506249
-2.848e-04,47.4,0.0606422,-1.6725,0.0531249
-2.832e-04,47.4,0.0605359,-1.67,0.0510937
-2.816e-04,47.4,0.0602328,-1.66992,0.0556249
-2.800e-04,47.4,0.0600672,-1.66992,0.0537499
-2.784e-04,47.4,0.059825,-1.66992,0.0537499
-2.768e-04,47.4,0.0595,-1.66992,0.0532812
-2.752e-04,47.4,0.0593547,-1.66617,0.0512499
-2.736e-04,47.4,0.0591187,-1.66461,0.0517187
-2.720e-04,47.4,0.0588641,-1.66484,0.0520312
-2.704e-04,47.4,0.0586156,-1.66523,0.0535937
-2.688e-04,47.4,0.0584344,-1.66547,0.0523437
-2.672e-04,47.4,0.0582203,-1.66203,0.0515624
-2.656e-04,47.4,0.0579687,-1.65758,0.0520312
-2.640e-04,47.4,0.0577875,-1.65,0.0549999
-2.624e-04,47.4,0.057675,-1.65,0.0578124
-2.608e-04,47.3008,0.0573484,-1.64992,0.0520312
-2.592e-04,46.9484,0.0571594,-1.64992,0.0553124
-2.576e-04,45.5953,0.0569984,-1.64992,0.0531249
-2.560e-04,43.3438,0.056725,-1.64992,0.0539062
-2.544e-04,40.6383,0.0564578,-1.64844,0.0501562
-2.528e-04,37.4727,0.0564078,-1.64688,0.0529687
-2.512e-04,33.8578,0.0562,-1.64391,0.0514062
-2.496e-04,30.2484,0.0560266,-1.64117,0.0531249
-2.480e-04,26.9773,0.0558078,-1.64555,0.0517187
-2.464e-04,24.1289,0.0555516,-1.63,0.0504687
-2.448e-04,21.5563,0.055425,-1.63,0.0545312
-2.432e-04,19.3305,0.0551219,-1.63,0.0529687
-2.416e-04,17.4102,0.0549906,-1.62992,0.0526562
-2.400e-04,15.7289,0.0546656,-1.62992,0.0543749
-2.384e-04,14.2648,0.0546031,-1.62867,0.0532812
-2.368e-04,12.9359,0.05435,-1.62414,0.0543749
-2.352e-04,11.7594,0.0541937,-1.62328,0.0507812
-2.336e-04,10.7289,0.0540062,-1.62547,0.0537499
-2.320e-04,9.79453,0.0537969,-1.62641,0.0498437
-2.304e-04,8.94766,0.0535312,-1.6257,0.0546874
-2.288e-04,8.16484,0.0534359,-1.62125,0.0490624
-2.272e-04,7.44531,0.0532375,-1.61391,0.0493749
-2.256e-04,6.81328,0.0530219,-1.61,0.0535937
-2.240e-04,6.22969,0.0527891,-1.61,0.0509374
-2.224e-04,5.68516,0.0526562,-1.60992,0.0560937
-2.208e-04,5.16406,0.0525391,-1.61,0.0515624
-2.192e-04,4.70938,0.0523016,-1.61,0.0568749
-2.176e-04,4.26875,0.0521828,-1.60992,0.0543749
-2.160e-04,3.84141,0.0519062,-1.60609,0.0526562
-2.144e-04,3.46563,0.0517437,-1.60523,0.0557812
-2.128e-04,3.11875,0.0514078,-1.60461,0.0564062
-2.112e-04,2.76563,0.0513641,-1.60563,0.0478124
-2.096e-04,2.48203,0.0511312,-1.60102,0.0559374
-2.080e-04,2.175,0.0509781,-1.59,0.0520312
-2.064e-04,1.91016,0.0507359,-1.59547,0.0510937
-2.048e-04,1.63281,0.0503062,-1.59,0.0551562
-2.032e-04,1.38984,0.0503437,-1.58992,0.0532812
-2.016e-04,1.17344,0.0502141,-1.58992,0.0545312
-2.000e-04,0.958594,0.0498594,-1.58992,0.0504687
-1.984e-04,0.751563,0.0498328,-1.58992,0.0539062
-1.968e-04,0.601563,0.0494781,-1.58992,0.0562499
-1.952e-04,0.446875,0.0493875,-1.58891,0.0534374
-1.936e-04,0.291407,0.0491609,-1.58516,0.0557812
-1.920e-04,0.103907,0.0490078,-1.58383,0.0526562
-1.904e-04,-0.023437,0.0487422,-1.58109,0.0551562
-1.888e-04,-0.145312,0.0486266,-1.58016,0.0498437
-1.872e-04,-0.298437,0.0485328,-1.5757,0.0490624
-1.856e-04,-0.405468,0.0482359,-1.57,0.0517187
-1.840e-04,-0.548437,0.0480344,-1.56992,0.0518749
-1.824e-04,-0.645312,0.0478344,-1.57,0.0549999
-1.808e-04,-0.779687,0.0476562,-1.56992,0.0532812
-1.792e-04,-0.844531,0.0475141,-1.56992,0.0528124
-1.776e-04,-0.977343,0.0472562,-1.56992,0.0509374
-1.760e-04,-1.03047,0.0471109,-1.56867,0.0518749
-1.744e-04,-1.09766,0.0468312,-1.56508,0.0537499
-1.728e-04,-1.22656,0.0467562,-1.5625,0.0539062
-1.712e-04,-1.26797,0.0465156,-1.55656,0.0548437
-1.696e-04,-1.39297,0.0463578,-1.55,0.0540624
-1.680e-04,-1.43594,0.0461,-1.55,0.0532812
-1.664e-04,-1.48672,0.0459,-1.55,0.0524999
-1.648e-04,-1.61484,0.0456562,-1.54992,0.0506249
-1.632e-04,-1.65703,0.0455078,-1.55,0.0599999
-1.616e-04,-1.69219,0.0453062,-1.54992,0.0549999
-1.600e-04,-1.72734,0.0451266,-1.54766,0.0532812
-1.584e-04,-1.85391,0.0449234,-1.5468,0.0528124
-1.568e-04,-1.88984,0.0446594,-1.5457,0.0521874
-1.552e-04,-1.89922,0.0445437,-1.54328,0.0532812
-1.536e-04,-1.91641,0.0443094,-1.54133,0.0545312
-1.520e-04,-2.06094,0.0441969,-1.53977,0.0528124
-1.504e-04,-2.08594,0.0439234,-1.53445,0.0524999
-1.488e-04,-2.09922,0.0437937,-1.53,0.0523437
-1.472e-04,-2.09922,0.0434766,-1.52992,0.0560937
-1.456e-04,-2.14453,0.0432437,-1.52992,0.0521874
-1.440e-04,-2.27891,0.0430859,-1.52992,0.0548437
-1.424e-04,-2.29531,0.0428016,-1.52992,0.0559374
-1.408e-04,-2.29922,0.0426172,-1.52992,0.0520312
-1.392e-04,-2.3,0.0424391,-1.52742,0.0535937
-1.376e-04,-2.3,0.0422047,-1.52516,0.0543749
-1.360e-04,-2.31406,0.041925,-1.52422,0.0520312
-1.344e-04,-2.37031,0.0417953,-1.52266,0.0562499
-1.328e-04,-2.43047,0.0415359,-1.5193,0.0339062
-1.312e-04,-2.49922,0.0413219,-1.51602,0.0542187
-1.296e-04,-2.49922,0.0410828,-1.51,0.0332812
-1.280e-04,-2.49922,0.0408422,-1.51,0.0545312
-1.264e-04,-2.49922,0.0406,-1.50992,0.0546874
-1.248e-04,-2.5,0.0403516,-1.51,0.0599999
-1.232e-04,-2.5,0.0402047,-1.50992,0.0549999
-1.216e-04,-2.54375,0.0399125,-1.50992,0.0514062
-1.200e-04,-2.55781,0.0397875,-1.50914,0.0553124
-1.184e-04,-2.61406,0.0394531,-1.50391,0.0504687
-1.168e-04,-2.65937,0.0392312,-1.50219,0.0524999
-1.152e-04,-2.69922,0.0391109,-1.49977,0.0548437
-1.136e-04,-2.69922,0.0389391,-1.49797,0.0554687
-1.120e-04,-2.69922,0.0386625,-1.49445,0.0542187
-1.104e-04,-2.7,0.0384828,-1.49,0.0562499
-1.088e-04,-2.69922,0.0381781,-1.48992,0.0557812
-1.072e-04,-2.7,0.0379906,-1.48992,0.0531249
-1.056e-04,-2.74922,0.0377609,-1.48992,0.0554687
-1.040e-04,-2.70625,0.0376312,-1.48992,0.0551562
-1.024e-04,-2.73281,0.0374062,-1.48992,0.0523437
-1.008e-04,-2.85703,0.0371531,-1.48719,0.0551562
-9.920e-05,-2.86016,0.0370156,-1.48344,0.0518749
-9.760e-05,-2.89062,0.0366687,-1.48148,0.0557812
-9.600e-05,-2.89922,0.0365344,-1.47914,0.0489062
-9.440e-05,-2.89922,0.0363344,-1.4768,0.0526562
-9.280e-05,-2.89922,0.0361906,-1.47219,0.0517187
-9.120e-05,-2.9,0.035825,-1.47,0.0560937
-8.960e-05,-2.9,0.0356469,-1.47,0.0531249
-8.800e-05,-2.89922,0.0355281,-1.46992,0.0537499
-8.640e-05,-2.89922,0.0352719,-1.47,0.0568749
-8.480e-05,-2.89922,0.0350484,-1.46992,0.0599999
-8.320e-05,-2.89922,0.0348547,-1.46891,0.0545312
-8.160e-05,-2.89922,0.0345812,-1.46445,0.0578124
-8.000e-05,-2.9,0.0344359,-1.46281,0.0531249
-7.840e-05,-2.9,0.0341953,-1.46047,0.0539062
-7.680e-05,-2.89922,0.0339734,-1.45891,0.0545312
-7.520e-05,-2.9,0.0337984,-1.45,0.0554687
-7.360e-05,-2.91406,0.0335062,-1.45,0.0546874
-7.200e-05,-2.94609,0.0333922,-1.45,0.0599999
-7.040e-05,-2.96641,0.0331047,-1.45,0.0526562
-6.880e-05,-2.9,0.0329656,-1.44992,0.0545312
-6.720e-05,-2.99922,0.0327453,-1.44992,0.0521874
-6.560e-05,-3.00312,0.0325187,-1.44992,0.0548437
-6.400e-05,-3.01953,0.0322344,-1.44891,0.0517187
-6.240e-05,-3.02656,0.0320453,-1.44453,0.0537499
-6.080e-05,-3.04219,0.0318641,-1.44117,0.0526562
-5.920e-05,-3.04375,0.0316172,-1.44008,0.0279687
-5.760e-05,-3.05781,0.0313937,-1.43898,0.0556249
-5.600e-05,-3.06016,0.0312859,-1.43531,0.0520312
-5.440e-05,-3.06406,0.0310312,-1.43094,0.0520312
-5.280e-05,-3.06406,0.0307297,-1.43,0.0535937
-5.120e-05,-3.05156,0.0306094,-1.43,0.0524999
-4.960e-05,-3.06719,0.0303297,-1.42992,0.0534374
-4.800e-05,-3.05703,0.0301531,-1.42992,0.0553124
-4.640e-05,-3.06875,0.0299875,-1.42992,0.0564062
-4.480e-05,-3.08281,0.0297578,-1.42758,0.0545312
-4.320e-05,-3.06484,0.0294922,-1.42992,0.0545312
-4.160e-05,-3.07656,0.0293016,-1.42234,0.0554687
-4.000e-05,-3.08828,0.0292234,-1.42008,0.0521874
-3.840e-05,-3.06875,0.0289047,-1.41648,0.0532812
-3.680e-05,-3.07891,0.0286422,-1.41094,0.0548437
-3.520e-05,-3.09687,0.0285031,-1.40992,0.0529687
-3.360e-05,-3.09922,0.0282797,-1.41,0.0528124
-3.200e-05,-3.09687,0.0280187,-1.40992,0.0553124
-3.040e-05,-3.09922,0.0278922,-1.40992,0.0531249
-2.880e-05,-3.1,0.0277891,-1.40992,0.0599999
-2.720e-05,-3.09922,0.0274234,-1.40797,0.0534374
-2.560e-05,-3.09922,0.027375,-1.40578,0.0573437
-2.400e-05,-3.09922,0.0270625,-1.40133,0.0565624
-2.240e-05,-3.09922,0.0269094,-1.39945,0.0560937
-2.080e-05,-3.09922,0.0266578,-1.39641,0.0559374
-1.920e-05,-3.1,0.0265391,-1.39,0.0596874
-1.760e-05,-3.09922,0.0263125,-1.39,0.0601562
-1.600e-05,-3.09922,0.0260141,-1.38992,0.0599999
-1.440e-05,-3.09922,0.0259516,-1.38992,0.0599999
-1.280e-05,-3.09922,0.0256109,-1.38992,0.0599999
-1.120e-05,-3.09922,0.0254844,-1.38992,0.0599999
-9.600e-06,-3.09922,0.0251875,-1.38992,0.0599999
-8.000e-06,-3.1,0.0250859,-1.38992,0.181406
-6.400e-06,-3.09922,0.0248437,-1.38438,1.21531
-4.800e-06,-3.1,0.0246375,-1.38914,2.59156
-3.200e-06,-3.09922,0.0244422,-1.37508,3.73562
-1.600e-06,-3.09922,0.0242641,-1.36992,4.21812
2.578e-18,-3.09922,0.0241828,-1.37,4.26016
1.600e-06,-3.09922,0.0238266,-1.37,4.26
3.200e-06,-3.09922,0.0237594,-1.36992,4.26
4.800e-06,-3.1,0.0234641,-1.36992,4.26016
6.400e-06,-3.09922,0.0232531,-1.36992,4.26016
8.000e-06,-3.09922,0.0229953,-1.36781,4.26578
9.600e-06,-3.09922,0.0229687,-1.36477,4.27656
1.120e-05,-3.09922,0.0227062,-1.36516,4.28891
1.280e-05,-3.1,0.0225766,-1.36289,4.3
1.440e-05,-3.09922,0.0222984,-1.35969,4.30016
1.600e-05,-3.09922,0.022175,-1.35648,4.30016
1.760e-05,-3.09922,0.0218953,-1.35039,4.30016
1.920e-05,-3.1,0.0218531,-1.35,4.30016
2.080e-05,-3.09922,0.0215437,-1.35,4.30031
2.240e-05,-3.1,0.0214094,-1.35,4.30469
2.400e-05,-3.09922,0.0212531,-1.34992,4.31328
2.560e-05,-3.09922,0.0210438,-1.34992,4.31359
2.720e-05,-3.09922,0.0208375,-1.34992,4.32172
2.880e-05,-3.09922,0.0206531,-1.34773,4.32562
3.040e-05,-3.09922,0.0205484,-1.34336,4.33141
3.200e-05,-3.09922,0.0202813,-1.3432,4.33516
3.360e-05,-3.09922,0.0201719,-1.33,4.33781
3.520e-05,-3.09922,0.0198906,-1.33063,4.34
3.680e-05,-3.09922,0.019625,-1.33,4.34
3.840e-05,-3.1,0.0195172,-1.33,4.34
4.000e-05,-3.1,0.0193922,-1.33,4.34
4.160e-05,-3.09922,0.0190844,-1.32992,4.34016
4.320e-05,-3.09922,0.0188938,-1.32992,4.34016
4.480e-05,-3.09922,0.0187109,-1.32992,4.34
4.640e-05,-3.09922,0.0185234,-1.32641,4.34016
4.800e-05,-3.1,0.0182828,-1.32555,4.34
4.960e-05,-3.09922,0.0180625,-1.32352,4.34
5.120e-05,-3.09922,0.0178813,-1.32227,4.34016
5.280e-05,-3.1,0.0176094,-1.31773,4.34
5.440e-05,-3.1,0.0174563,-1.31,4.34
