Model,TBS2074B
Firmware Version,v1.31.16

Point Format,Y,
-4.768e-04,-0.299218,0.0873312
-4.752e-04,-0.299218,0.0872969
-4.736e-04,-0.299218,0.0872406
-4.720e-04,-0.299218,0.0871875
-4.704e-04,-0.299218,0.0871406
-4.688e-04,-0.299218,0.0871281
-4.672e-04,-0.299218,0.0871281
-4.656e-04,-0.299218,0.087025
-4.640e-04,-0.299218,0.0869875
-4.624e-04,-0.299218,0.0869969
-4.608e-04,-0.299218,0.0869437
-4.592e-04,-0.299218,0.0869562
-4.576e-04,-0.299218,0.0868656
-4.560e-04,-0.299218,0.0868719
-4.544e-04,-0.299218,0.0868219
-4.528e-04,-0.299218,0.0868094
-4.512e-04,-0.299218,0.0867344
-4.496e-04,-0.3,0.0866812
-4.480e-04,-0.299218,0.0867375
-4.464e-04,-0.299218,0.0865469
-4.448e-04,-0.299218,0.0866
-4.432e-04,-0.299218,0.0864094
-4.416e-04,-0.299218,0.0865719
-4.400e-04,-0.299218,0.0864719
-4.384e-04,-0.299218,0.0864562
-4.368e-04,-0.299218,0.0864312
-4.352e-04,-0.299218,0.0863844
-4.336e-04,-0.299218,0.0864031
-4.320e-04,-0.278125,0.0863937
-4.304e-04,-0.299218,0.0863719
-4.288e-04,-0.299218,0.0863469
-4.272e-04,-0.299218,0.0862344
-4.256e-04,-0.299218,0.0863281
-4.240e-04,-0.290625,0.0862844
-4.224e-04,-0.289062,0.0862469
-4.208e-04,-0.298437,0.08615
-4.192e-04,-0.299218,0.0860844
-4.176e-04,-0.289843,0.086025
-4.160e-04,-0.285937,0.08605
-4.144e-04,-0.282031,0.0860156
-4.128e-04,-0.279687,0.0859844
-4.112e-04,-0.299218,0.0858687
-4.096e-04,-0.284375,0.0859156
-4.080e-04,-0.294531,0.085875
-4.064e-04,-0.271093,0.0856625
-4.048e-04,-0.271093,0.0856062
-4.032e-04,-0.261718,0.0856906
-4.016e-04,-0.26875,0.0855594
-4.000e-04,-0.25,0.0855187
-3.984e-04,-0.266406,0.0855312
-3.968e-04,-0.253125,0.0855125
-3.952e-04,-0.242968,0.0854375
-3.936e-04,-0.241406,0.0854125
-3.920e-04,-0.2375,0.0854219
-3.904e-04,-0.255468,0.0854406
-3.888e-04,-0.234375,0.0854375
-3.872e-04,-0.217968,0.08535
-3.856e-04,-0.225,0.085425
-3.840e-04,-0.232031,0.0853219
-3.824e-04,-0.223437,0.0852906
-3.808e-04,-0.23125,0.0852406
-3.792e-04,-0.21875,0.0852281
-3.776e-04,-0.221875,0.0851781
-3.760e-04,-0.229687,0.0851719
-3.744e-04,-0.201562,0.0849656
-3.728e-04,-0.210937,0.08495
-3.712e-04,-0.204687,0.0849531
-3.696e-04,-0.196093,0.0848812
-3.680e-04,-0.209375,0.0848656
-3.664e-04,-0.207812,0.0847969
-3.648e-04,-0.201562,0.0848437
-3.632e-04,-0.200781,0.0847781
-3.616e-04,-0.192187,0.0846937
-3.600e-04,-0.195312,0.0847906
-3.584e-04,-0.192187,0.0847094
-3.568e-04,-0.1875,0.0847156
-3.552e-04,-0.189062,0.0847062
-3.536e-04,-0.177343,0.0846094
-3.520e-04,-0.180468,0.0845969
-3.504e-04,-0.16875,0.0844781
-3.488e-04,-0.159375,0.0844687
-3.472e-04,-0.171875,0.0844187
-3.456e-04,-0.163281,0.0844187
-3.440e-04,-0.152343,0.0844437
-3.424e-04,-0.142187,0.0842781
-3.408e-04,-0.126562,0.084325
-3.392e-04,-0.145312,0.0843125
-3.376e-04,-0.130468,0.0841281
-3.360e-04,-0.150781,0.084125
-3.344e-04,-0.132812,0.0840875
-3.328e-04,-0.129687,0.0839812
-3.312e-04,-0.116406,0.0839125
-3.296e-04,-0.120312,0.0839094
-3.280e-04,-0.117968,0.0839375
-3.264e-04,-0.0992183,0.0839094
-3.248e-04,-0.0992183,0.0838062
-3.232e-04,-0.0999995,0.0838031
-3.216e-04,-0.0992183,0.0837312
-3.200e-04,-0.0992183,0.0837312
-3.184e-04,-0.0992183,0.083675
-3.168e-04,-0.0992183,0.08365
-3.152e-04,-0.098437,0.0836219
-3.136e-04,-0.0968745,0.0834812
-3.120e-04,-0.0960933,0.0833594
-3.104e-04,-0.0914058,0.0833
-3.088e-04,-0.0726558,0.0832875
-3.072e-04,-0.0531245,0.0832187
-3.056e-04,-0.0367183,0.0832344
-3.040e-04,-0.00781202,0.0831906
-3.024e-04,0.0414067,0.0830969
-3.008e-04,0.098438,0.0831094
-2.992e-04,0.152344,0.0829969
-2.976e-04,0.232032,0.0829937
-2.960e-04,0.336719,0.0829562
-2.944e-04,0.4875,0.0828719
-2.928e-04,0.667969,0.0829
-2.912e-04,0.8875,0.0828656
-2.896e-04,1.07734,0.0828437
-2.880e-04,1.24531,0.0828125
-2.864e-04,1.40859,0.0825969
-2.848e-04,1.56094,0.0824594
-2.832e-04,1.68906,0.0824187
-2.816e-04,1.77109,0.0824219
-2.800e-04,1.79063,0.0823375
-2.784e-04,1.82813,0.0823875
-2.768e-04,1.84453,0.0822156
-2.752e-04,1.82734,0.0822344
-2.736e-04,1.79453,0.08225
-2.720e-04,1.74922,0.0821625
-2.704e-04,1.70391,0.0820812
-2.688e-04,1.63125,0.0821594
-2.672e-04,1.53828,0.0820281
-2.656e-04,1.44219,0.0820937
-2.640e-04,1.34766,0.0820625
-2.624e-04,1.22422,0.0820562
-2.608e-04,1.08438,0.0820125
-2.592e-04,0.949219,0.0816344
-2.576e-04,0.809375,0.0816406
-2.560e-04,0.666407,0.0816156
-2.544e-04,0.533594,0.0814812
-2.528e-04,0.420313,0.08145
-2.512e-04,0.296875,0.0814094
-2.496e-04,0.211719,0.0813312
-2.480e-04,0.127344,0.0813812
-2.464e-04,0.0593755,0.0814094
-2.448e-04,0.0242192,0.0813531
-2.432e-04,-0.0249995,0.0812156
-2.416e-04,-0.0687495,0.0812594
-2.400e-04,-0.100781,0.08125
-2.384e-04,-0.102343,0.0812344
-2.368e-04,-0.101562,0.0812156
-2.352e-04,-0.10625,0.081225
-2.336e-04,-0.117968,0.0809125
-2.320e-04,-0.110156,0.0808125
-2.304e-04,-0.117968,0.0807625
-2.288e-04,-0.116406,0.0807406
-2.272e-04,-0.125,0.0807094
-2.256e-04,-0.127343,0.0806469
-2.240e-04,-0.147656,0.0806844
-2.224e-04,-0.154687,0.0805375
-2.208e-04,-0.148437,0.0805844
-2.192e-04,-0.155468,0.08045
-2.176e-04,-0.169531,0.0804562
-2.160e-04,-0.207812,0.0804531
-2.144e-04,-0.250781,0.0804687
-2.128e-04,-0.278125,0.0804031
-2.112e-04,-0.289843,0.080425
-2.096e-04,-0.299218,0.0803281
-2.080e-04,-0.299218,0.0800844
-2.064e-04,-0.299218,0.0799687
-2.048e-04,-0.299218,0.0800375
-2.032e-04,-0.299218,0.0799062
-2.016e-04,-0.299218,0.0798437
-2.000e-04,-0.299218,0.0797375
-1.984e-04,-0.299218,0.0797531
-1.968e-04,-0.299218,0.0796937
-1.952e-04,-0.299218,0.0796406
-1.936e-04,-0.299218,0.0796625
-1.920e-04,-0.299218,0.0796437
-1.904e-04,-0.299218,0.0796125
-1.888e-04,-0.3,0.0796094
-1.872e-04,-0.299218,0.0796062
-1.856e-04,-0.299218,0.0792469
-1.840e-04,-0.299218,0.079125
-1.824e-04,-0.299218,0.0790906
-1.808e-04,-0.299218,0.0790281
-1.792e-04,-0.299218,0.0788969
-1.776e-04,-0.299218,0.0788625
-1.760e-04,-0.299218,0.0789312
-1.744e-04,-0.299218,0.0789312
-1.728e-04,-0.299218,0.0788625
-1.712e-04,-0.299218,0.078825
-1.696e-04,-0.299218,0.0788594
-1.680e-04,-0.299218,0.0788562
-1.664e-04,-0.299218,0.0788094
-1.648e-04,-0.299218,0.0787406
-1.632e-04,-0.299218,0.0781969
-1.616e-04,-0.299218,0.0783156
-1.600e-04,-0.299218,0.0782094
-1.584e-04,-0.299218,0.0781344
-1.568e-04,-0.3,0.07815
-1.552e-04,-0.299218,0.0781187
-1.536e-04,-0.299218,0.0780594
-1.520e-04,-0.299218,0.0780312
-1.504e-04,-0.3,0.0780156
-1.488e-04,-0.299218,0.078075
-1.472e-04,-0.299218,0.0780187
-1.456e-04,-0.299218,0.0779125
-1.440e-04,-0.299218,0.0774406
-1.424e-04,-0.299218,0.0774125
-1.408e-04,-0.299218,0.0774687
-1.392e-04,-0.299218,0.0773437
-1.376e-04,-0.299218,0.0773312
-1.360e-04,-0.299218,0.0772906
-1.344e-04,-0.299218,0.0772594
-1.328e-04,-0.299218,0.0772219
-1.312e-04,-0.299218,0.0772344
-1.296e-04,-0.299218,0.0771969
-1.280e-04,-0.299218,0.0772094
-1.264e-04,-0.299218,0.0765781
-1.248e-04,-0.299218,0.0766156
-1.232e-04,-0.299218,0.0765219
-1.216e-04,-0.299218,0.0765937
-1.200e-04,-0.299218,0.0764281
-1.184e-04,-0.299218,0.0764344
-1.168e-04,-0.3,0.0764437
-1.152e-04,-0.299218,0.0764125
-1.136e-04,-0.299218,0.0764156
-1.120e-04,-0.299218,0.0764094
-1.104e-04,-0.299218,0.0760437
-1.088e-04,-0.299218,0.0760219
-1.072e-04,-0.299218,0.0758062
-1.056e-04,-0.299218,0.0757687
-1.040e-04,-0.299218,0.0757406
-1.024e-04,-0.3,0.0756437
-1.008e-04,-0.298437,0.0756375
-9.920e-05,-0.299218,0.0756219
-9.760e-05,-0.299218,0.0756125
-9.600e-05,-0.299218,0.0756344
-9.440e-05,-0.299218,0.0756062
-9.280e-05,-0.299218,0.0754125
-9.120e-05,-0.299218,0.0751062
-8.960e-05,-0.299218,0.0750594
-8.800e-05,-0.299218,0.0749844
-8.640e-05,-0.299218,0.0749031
-8.480e-05,-0.299218,0.0748687
-8.320e-05,-0.299218,0.0748469
-8.160e-05,-0.299218,0.0748187
-8.000e-05,-0.299218,0.0748125
-7.840e-05,-0.299218,0.0748094
-7.680e-05,-0.299218,0.0748094
-7.520e-05,-0.299218,0.0744625
-7.360e-05,-0.299218,0.0741875
-7.200e-05,-0.3,0.0741937
-7.040e-05,-0.299218,0.0740437
-6.880e-05,-0.3,0.0740375
-6.720e-05,-0.299218,0.0741344
-6.560e-05,-0.299218,0.0740594
-6.400e-05,-0.299218,0.0740187
-6.240e-05,-0.299218,0.0740125
-6.080e-05,-0.299218,0.0740031
-5.920e-05,-0.3,0.0735
-5.760e-05,-0.299218,0.0734969
-5.600e-05,-0.299218,0.0733437
-5.440e-05,-0.299218,0.073275
-5.280e-05,-0.299218,0.0732906
-5.120e-05,-0.299218,0.0732406
-4.960e-05,-0.299218,0.0732187
-4.800e-05,-0.299218,0.0732062
-4.640e-05,-0.299218,0.0732
-4.480e-05,-0.299218,0.0731969
-4.320e-05,-0.299218,0.0726781
-4.160e-05,-0.299218,0.072575
-4.000e-05,-0.299218,0.0725406
-3.840e-05,-0.299218,0.0725281
-3.680e-05,-0.299218,0.0724125
-3.520e-05,-0.299218,0.0724156
-3.360e-05,-0.3,0.0724219
-3.200e-05,-0.299218,0.0723969
-3.040e-05,-0.299218,0.0723844
-2.880e-05,-0.299218,0.0722
-2.720e-05,-0.299218,0.071925
-2.560e-05,-0.3,0.0717125
-2.400e-05,-0.299218,0.0716781
-2.240e-05,-0.299218,0.0717281
-2.080e-05,-0.299218,0.0716406
-1.920e-05,-0.299218,0.0716062
-1.760e-05,-0.299218,0.0716062
-1.600e-05,-0.3,0.0716
-1.440e-05,-0.299218,0.0716
-1.280e-05,-0.299218,0.0710437
-1.120e-05,-0.299218,0.0708969
-9.600e-06,-0.299218,0.0708062
-8.000e-06,-0.299218,0.070825
-6.400e-06,-0.299218,0.0708156
-4.800e-06,-0.299218,0.0707906
-3.200e-06,-0.299218,0.0707969
-1.600e-06,-0.299218,0.0708
2.795e-18,-0.299218,0.0706344
1.600e-06,-0.299218,0.0701187
3.200e-06,-0.299218,0.0701125
4.800e-06,-0.299218,0.0700437
6.400e-06,-0.299218,0.0700156
8.000e-06,-0.299218,0.07
9.600e-06,-0.299218,0.0700094
1.120e-05,-0.3,0.0700062
1.280e-05,-0.299218,0.0699812
1.440e-05,-0.299218,0.0696687
1.600e-05,-0.299218,0.0692969
1.760e-05,-0.299218,0.0692969
1.920e-05,-0.299218,0.0692219
2.080e-05,-0.299218,0.0692094
2.240e-05,-0.299218,0.0692
2.400e-05,-0.299218,0.0692156
2.560e-05,-0.299218,0.0692031
2.720e-05,-0.299218,0.0688375
2.880e-05,-0.299218,0.0684969
3.040e-05,-0.299218,0.06845
3.200e-05,-0.299218,0.0684094
3.360e-05,-0.298437,0.0684062
3.520e-05,-0.3,0.0684094
3.680e-05,-0.299218,0.0684031
3.840e-05,-0.299218,0.0684062
4.000e-05,-0.3,0.0678062
4.160e-05,-0.299218,0.0677031
4.320e-05,-0.299218,0.0676156
4.480e-05,-0.299218,0.0676125
4.640e-05,-0.299218,0.0676187
4.800e-05,-0.299218,0.0676062
4.960e-05,-0.299218,0.0676031
5.120e-05,-0.299218,0.0675469
5.280e-05,-0.299218,0.0668937
5.440e-05,-0.299218,0.0668937
5.600e-05,-0.299218,0.0668062
5.760e-05,-0.299218,0.0668094
5.920e-05,-0.299218,0.0668062
6.080e-05,-0.299218,0.0668062
6.240e-05,-0.299218,0.0667812
6.400e-05,-0.299218,0.0667094
6.560e-05,-0.299218,0.0662062
6.720e-05,-0.299218,0.0660406
6.880e-05,-0.299218,0.0660187
7.040e-05,-0.299218,0.0660031
7.200e-05,-0.299218,0.066
7.360e-05,-0.299218,0.0660062
7.520e-05,-0.299218,0.0659656
7.680e-05,-0.299218,0.0656437
7.840e-05,-0.299218,0.0652125
8.000e-05,-0.299218,0.0652094
8.160e-05,-0.299218,0.0652406
8.320e-05,-0.299218,0.0652062
8.480e-05,-0.299218,0.0652
8.640e-05,-0.299218,0.0651844
8.800e-05,-0.299218,0.0650969
8.960e-05,-0.299218,0.0644562
9.120e-05,-0.299218,0.0644187
9.280e-05,-0.299218,0.0644375
9.440e-05,-0.299218,0.0644062
9.600e-05,-0.299218,0.0643906
9.760e-05,-0.299218,0.0643625
9.920e-05,-0.3,0.0643594
1.008e-04,-0.299218,0.064025
1.024e-04,-0.3,0.0636187
1.040e-04,-0.299218,0.0636156
1.056e-04,-0.299218,0.0636
1.072e-04,-0.299218,0.0635875
1.088e-04,-0.299218,0.0635875
1.104e-04,-0.299218,0.0635437
1.120e-04,-0.299218,0.0628719
1.136e-04,-0.299218,0.0628187
1.152e-04,-0.299218,0.0628156
1.168e-04,-0.299218,0.0628062
1.184e-04,-0.299218,0.0627875
1.200e-04,-0.299218,0.0627844
1.216e-04,-0.299218,0.0627437
1.232e-04,-0.299218,0.0624875
1.248e-04,-0.299218,0.062025
1.264e-04,-0.299218,0.0619937
1.280e-04,-0.299218,0.0620031
1.296e-04,-0.299218,0.0619906
1.312e-04,-0.299218,0.0619906
1.328e-04,-0.299218,0.0619812
1.344e-04,-0.299218,0.0612469
1.360e-04,-0.299218,0.0612062
1.376e-04,-0.299218,0.0611937
1.392e-04,-0.299218,0.0612031
1.408e-04,-0.299218,0.0611812
1.424e-04,-0.299218,0.0611969
1.440e-04,-0.3,0.0611844
1.456e-04,-0.299218,0.0604375
1.472e-04,-0.3,0.0604062
1.488e-04,-0.299218,0.0604
1.504e-04,-0.299218,0.0604031
1.520e-04,-0.299218,0.0603812
1.536e-04,-0.299218,0.0603531
1.552e-04,-0.299218,0.0602281
1.568e-04,-0.299218,0.0596219
1.584e-04,-0.3,0.0596125
1.600e-04,-0.299218,0.0595969
1.616e-04,-0.299218,0.0596
1.632e-04,-0.299218,0.059575
1.648e-04,-0.299218,0.0595125
1.664e-04,-0.299218,0.0588375
1.680e-04,-0.299218,0.0588094
1.696e-04,-0.299218,0.0587937
1.712e-04,-0.299218,0.0588
1.728e-04,-0.299218,0.0588
1.744e-04,-0.299218,0.0587781
1.760e-04,-0.3,0.0583469
1.776e-04,-0.299218,0.0580094
1.792e-04,-0.299218,0.0579937
1.808e-04,-0.299218,0.0579969
1.824e-04,-0.299218,0.0579656
1.840e-04,-0.299218,0.0578719
1.856e-04,-0.3,0.0573125
1.872e-04,-0.299218,0.0571969
1.888e-04,-0.299218,0.0572031
1.904e-04,-0.299218,0.0571969
1.920e-04,-0.299218,0.0571656
1.936e-04,-0.299218,0.057075
1.952e-04,-0.299218,0.0566656
1.968e-04,-0.299218,0.0564062
1.984e-04,-0.299218,0.0563687
2.000e-04,-0.299218,0.05635
2.016e-04,-0.299218,0.0563437
2.032e-04,-0.299218,0.0561062
2.048e-04,-0.299218,0.0557031
2.064e-04,-0.299218,0.0556062
2.080e-04,-0.299218,0.0556031
2.096e-04,-0.299218,0.0555969
2.112e-04,-0.299218,0.0555844
2.128e-04,-0.299218,0.0554344
2.144e-04,-0.3,0.0548031
2.160e-04,-0.299218,0.0548094
2.176e-04,-0.299218,0.0547875
2.192e-04,-0.299218,0.0547937
2.208e-04,-0.299218,0.0547687
2.224e-04,-0.299218,0.0547031
2.240e-04,-0.299218,0.0541312
2.256e-04,-0.299218,0.0540031
2.272e-04,-0.299218,0.0539937
2.288e-04,-0.299218,0.0539844
2.304e-04,-0.299218,0.0539656
2.320e-04,-0.299218,0.0537219
2.336e-04,-0.299218,0.0532687
2.352e-04,-0.299218,0.053175
2.368e-04,-0.299218,0.0531969
2.384e-04,-0.299218,0.0531625
2.400e-04,-0.299218,0.0531656
2.416e-04,-0.299218,0.0530187
2.432e-04,-0.299218,0.0524062
2.448e-04,-0.299218,0.0523875
2.464e-04,-0.299218,0.0523781
2.480e-04,-0.299218,0.0523625
2.496e-04,-0.299218,0.0523656
2.512e-04,-0.299218,0.0519812
2.528e-04,-0.299218,0.0516031
2.544e-04,-0.299218,0.0516
2.560e-04,-0.299218,0.0516031
2.576e-04,-0.299218,0.0515656
2.592e-04,-0.299218,0.0515
2.608e-04,-0.299218,0.0508156
2.624e-04,-0.299218,0.0508031
2.640e-04,-0.299218,0.0507594
2.656e-04,-0.299218,0.0507656
2.672e-04,-0.299218,0.0506562
2.688e-04,-0.3,0.0502906
2.704e-04,-0.299218,0.0500062
2.720e-04,-0.299218,0.0500156
2.736e-04,-0.299218,0.0499969
2.752e-04,-0.299218,0.049975
2.768e-04,-0.299218,0.0499187
2.784e-04,-0.299218,0.0492094
2.800e-04,-0.3,0.0492031
2.816e-04,-0.3,0.0491844
2.832e-04,-0.299218,0.0491781
2.848e-04,-0.299218,0.0491625
2.864e-04,-0.299218,0.0488594
2.880e-04,-0.299218,0.0484
2.896e-04,-0.3,0.0483844
2.912e-04,-0.299218,0.0483656
2.928e-04,-0.299218,0.0483562
2.944e-04,-0.299218,0.0482125
2.960e-04,-0.299218,0.04765
2.976e-04,-0.299218,0.0475687
2.992e-04,-0.299218,0.0475687
3.008e-04,-0.299218,0.0475719
3.024e-04,-0.299218,0.0474656
3.040e-04,-0.299218,0.0472625
3.056e-04,-0.299218,0.0467969
3.072e-04,-0.299218,0.0467812
3.088e-04,-0.299218,0.0467875
3.104e-04,-0.3,0.0467656
3.120e-04,-0.299218,0.0466875
3.136e-04,-0.299218,0.0460094
3.152e-04,-0.299218,0.0459937
3.168e-04,-0.299218,0.0459844
3.184e-04,-0.299218,0.0459719
3.200e-04,-0.299218,0.0459312
3.216e-04,-0.299218,0.0455031
3.232e-04,-0.299218,0.0451969
3.248e-04,-0.299218,0.0451812
3.264e-04,-0.3,0.0451656
3.280e-04,-0.299218,0.0451281
3.296e-04,-0.299218,0.044925
3.312e-04,-0.299218,0.0444031
3.328e-04,-0.299218,0.0443844
3.344e-04,-0.299218,0.0443781
3.360e-04,-0.299218,0.0443812
3.376e-04,-0.2875,0.0442906
3.392e-04,-0.299218,0.0437687
3.408e-04,-0.299218,0.0436031
3.424e-04,-0.299218,0.0435937
3.440e-04,-0.299218,0.0435469
3.456e-04,-0.299218,0.0435281
3.472e-04,-0.299218,0.0434594
3.488e-04,-0.299218,0.0428
3.504e-04,-0.299218,0.0428
3.520e-04,-0.3,0.0427906
3.536e-04,-0.299218,0.0427687
3.552e-04,-0.299218,0.0425906
3.568e-04,-0.299218,0.0422656
3.584e-04,-0.3,0.0420062
3.600e-04,-0.265625,0.0419875
3.616e-04,-0.299218,0.0419594
3.632e-04,-0.299218,0.0419531
3.648e-04,-0.299218,0.0418437
3.664e-04,-0.28125,0.0411969
3.680e-04,-0.299218,0.0412219
3.696e-04,-0.2875,0.0411906
3.712e-04,-0.285156,0.0411719
3.728e-04,-0.280468,0.0411469
3.744e-04,-0.248437,0.0408875
3.760e-04,-0.232812,0.0404281
3.776e-04,-0.254687,0.0404031
3.792e-04,-0.2375,0.0403906
3.808e-04,-0.25,0.0403687
3.824e-04,-0.228906,0.0403656
3.840e-04,-0.2125,0.0401375
3.856e-04,-0.225781,0.0396562
3.872e-04,-0.238281,0.0396062
3.888e-04,-0.221875,0.0396062
3.904e-04,-0.204687,0.0395906
3.920e-04,-0.208593,0.0395656
3.936e-04,-0.210937,0.0395469
3.952e-04,-0.221875,0.039225
3.968e-04,-0.196875,0.0389906
3.984e-04,-0.201562,0.0388844
4.000e-04,-0.217187,0.0389125
4.016e-04,-0.205468,0.0388781
4.032e-04,-0.207031,0.0389312
4.048e-04,-0.197656,0.0388937
4.064e-04,-0.197656,0.0389719
4.080e-04,-0.203906,0.0389062
4.096e-04,-0.204687,0.0387687
4.112e-04,-0.203125,0.0385219
4.128e-04,-0.211718,0.0386125
4.144e-04,-0.189062,0.0385437
4.160e-04,-0.197656,0.0384875
4.176e-04,-0.182031,0.03845
4.192e-04,-0.1875,0.0383156
4.208e-04,-0.170312,0.0380719
4.224e-04,-0.178125,0.0379937
4.240e-04,-0.19375,0.0379656
4.256e-04,-0.190625,0.0379187
4.272e-04,-0.186718,0.0378562
4.288e-04,-0.182812,0.0376594
4.304e-04,-0.191406,0.0372531
4.320e-04,-0.183593,0.037025
4.336e-04,-0.176562,0.0368156
4.352e-04,-0.175,0.0365062
4.368e-04,-0.180468,0.0363031
4.384e-04,-0.1625,0.0360781
4.400e-04,-0.158593,0.0358156
4.416e-04,-0.171875,0.035525
4.432e-04,-0.158593,0.0353281
4.448e-04,-0.154687,0.0350625
4.464e-04,-0.160937,0.0347344
4.480e-04,-0.1625,0.0345062
4.496e-04,-0.153906,0.0343062
4.512e-04,-0.166406,0.0340031
4.528e-04,-0.160156,0.0338437
4.544e-04,-0.154687,0.0336375
4.560e-04,-0.153125,0.0331812
4.576e-04,-0.1625,0.0331969
4.592e-04,-0.1625,0.0331406
4.608e-04,-0.149218,0.0328625
4.624e-04,-0.15625,0.0325312
4.640e-04,-0.140625,0.0323437
4.656e-04,-0.149218,0.0322937
4.672e-04,-0.141406,0.0321375
4.688e-04,-0.142968,0.0319469
4.704e-04,-0.14375,0.0315594
