[Hz],FFT[dBm]
3.79180908E+05,-9.70654E+01
3.79943848E+05,-9.58254E+01
3.80706787E+05,-9.17654E+01
3.81469727E+05,-9.25054E+01
3.82232666E+05,-1.00085E+02
3.82995605E+05,-1.00945E+02
3.83758545E+05,-9.45254E+01
3.84521484E+05,-1.07545E+02
3.85284424E+05,-1.11645E+02
3.86047363E+05,-9.10054E+01
3.86810303E+05,-8.68454E+01
3.87573242E+05,-9.05254E+01
3.88336182E+05,-1.06085E+02
3.89099121E+05,-9.41654E+01
3.89862061E+05,-9.07454E+01
3.90625000E+05,-8.57454E+01
3.91387939E+05,-8.63854E+01
3.92150879E+05,-8.75254E+01
3.92913818E+05,-9.28454E+01
3.93676758E+05,-9.23254E+01
3.94439697E+05,-8.49654E+01
3.95202637E+05,-8.43654E+01
3.95965576E+05,-9.05254E+01
3.96728516E+05,-9.21454E+01
3.97491455E+05,-9.10654E+01
3.98254395E+05,-8.55254E+01
3.99017334E+05,-8.54254E+01
3.99780273E+05,-8.64254E+01
4.00543213E+05,-8.95054E+01
4.01306152E+05,-1.06765E+02
4.02069092E+05,-9.02854E+01
4.02832031E+05,-8.73054E+01
4.03594971E+05,-8.81254E+01
4.04357910E+05,-9.70254E+01
4.05120850E+05,-9.54654E+01
4.05883789E+05,-9.29054E+01
4.06646729E+05,-1.00925E+02
4.07409668E+05,-8.95454E+01
4.08172607E+05,-8.53654E+01
4.08935547E+05,-8.65854E+01
4.09698486E+05,-8.91654E+01
4.10461426E+05,-9.59654E+01
4.11224365E+05,-9.31654E+01
4.11987305E+05,-8.90254E+01
4.12750244E+05,-9.20254E+01
4.13513184E+05,-1.04005E+02
4.14276123E+05,-9.64654E+01
4.15039062E+05,-1.03965E+02
4.15802002E+05,-9.18654E+01
4.16564941E+05,-9.35254E+01
4.17327881E+05,-9.26254E+01
4.18090820E+05,-9.53254E+01
4.18853760E+05,-8.82854E+01
4.19616699E+05,-8.56054E+01
4.20379639E+05,-8.98854E+01
4.21142578E+05,-9.28254E+01
4.21905518E+05,-9.26454E+01
4.22668457E+05,-1.06345E+02
4.23431396E+05,-9.44254E+01
4.24194336E+05,-8.89054E+01
4.24957275E+05,-8.06654E+01
4.25720215E+05,-8.48254E+01
4.26483154E+05,-8.90654E+01
4.27246094E+05,-8.77254E+01
4.28009033E+05,-8.84254E+01
4.28771973E+05,-9.58254E+01
4.29534912E+05,-8.93654E+01
4.30297852E+05,-1.03585E+02
4.31060791E+05,-1.03565E+02
4.31823730E+05,-9.63454E+01
4.32586670E+05,-1.02665E+02
4.33349609E+05,-9.60054E+01
4.34112549E+05,-9.52654E+01
4.34875488E+05,-9.90854E+01
4.35638428E+05,-1.05965E+02
4.36401367E+05,-1.00525E+02
4.37164307E+05,-1.02185E+02
4.37927246E+05,-9.89254E+01
4.38690186E+05,-8.85454E+01
4.39453125E+05,-9.30054E+01
4.40216064E+05,-8.98654E+01
4.40979004E+05,-1.01885E+02
4.41741943E+05,-9.18654E+01
4.42504883E+05,-9.32454E+01
4.43267822E+05,-9.43454E+01
4.44030762E+05,-1.17565E+02
4.44793701E+05,-9.16854E+01
4.45556641E+05,-8.81254E+01
4.46319580E+05,-9.36454E+01
4.47082520E+05,-9.26854E+01
4.47845459E+05,-1.00765E+02
4.48608398E+05,-1.02805E+02
4.49371338E+05,-9.51254E+01
4.50134277E+05,-9.15454E+01
4.50897217E+05,-9.19654E+01
4.51660156E+05,-1.00145E+02
4.52423096E+05,-1.00845E+02
4.53186035E+05,-1.04105E+02
4.53948975E+05,-1.02025E+02
4.54711914E+05,-9.90254E+01
4.55474854E+05,-9.74454E+01
4.56237793E+05,-8.97454E+01
4.57000732E+05,-8.89454E+01
4.57763672E+05,-1.01745E+02
4.58526611E+05,-9.96254E+01
4.59289551E+05,-9.11854E+01
4.60052490E+05,-9.41454E+01
4.60815430E+05,-9.37454E+01
4.61578369E+05,-9.04854E+01
4.62341309E+05,-1.08745E+02
4.63104248E+05,-1.00165E+02
4.63867188E+05,-9.26654E+01
4.64630127E+05,-8.87254E+01
4.65393066E+05,-8.90854E+01
4.66156006E+05,-9.76654E+01
4.66918945E+05,-9.77654E+01
4.67681885E+05,-9.53254E+01
4.68444824E+05,-9.93454E+01
4.69207764E+05,-8.89654E+01
4.69970703E+05,-9.27854E+01
4.70733643E+05,-8.87854E+01
4.71496582E+05,-8.49454E+01
4.72259521E+05,-8.61654E+01
4.73022461E+05,-9.39854E+01
4.73785400E+05,-9.07654E+01
4.74548340E+05,-8.24454E+01
4.75311279E+05,-8.00654E+01
4.76074219E+05,-8.96454E+01
4.76837158E+05,-9.72254E+01
4.77600098E+05,-9.37654E+01
4.78363037E+05,-9.37054E+01
4.79125977E+05,-1.03565E+02
4.79888916E+05,-9.00054E+01
4.80651855E+05,-9.22654E+01
4.81414795E+05,-9.19854E+01
4.82177734E+05,-8.97854E+01
4.82940674E+05,-9.65454E+01
4.83703613E+05,-1.00545E+02
4.84466553E+05,-9.87654E+01
4.85229492E+05,-9.50054E+01
4.85992432E+05,-9.12854E+01
4.86755371E+05,-8.66254E+01
4.87518311E+05,-8.59254E+01
4.88281250E+05,-8.83254E+01
4.89044189E+05,-9.20054E+01
4.89807129E+05,-8.84854E+01
4.90570068E+05,-9.23454E+01
4.91333008E+05,-9.56054E+01
4.92095947E+05,-1.02865E+02
4.92858887E+05,-9.06454E+01
4.93621826E+05,-8.57454E+01
4.94384766E+05,-8.64254E+01
4.95147705E+05,-8.80054E+01
4.95910645E+05,-9.18654E+01
4.96673584E+05,-9.35654E+01
4.97436523E+05,-9.27854E+01
4.98199463E+05,-9.41654E+01
4.98962402E+05,-1.00965E+02
4.99725342E+05,-9.16254E+01
5.00488281E+05,-8.73054E+01
5.01251221E+05,-8.79254E+01
5.02014160E+05,-9.61654E+01
5.02777100E+05,-9.49654E+01
5.03540039E+05,-9.79054E+01
5.04302979E+05,-8.94854E+01
5.05065918E+05,-9.56454E+01
5.05828857E+05,-9.39854E+01
5.06591797E+05,-9.33054E+01
5.07354736E+05,-9.67654E+01
5.08117676E+05,-8.92854E+01
5.08880615E+05,-8.98254E+01
5.09643555E+05,-9.91254E+01
5.10406494E+05,-1.07325E+02
5.11169434E+05,-9.34454E+01
5.11932373E+05,-9.50254E+01
5.12695312E+05,-9.38454E+01
5.13458252E+05,-9.52654E+01
5.14221191E+05,-9.09654E+01
5.14984131E+05,-9.29454E+01
5.15747070E+05,-9.67254E+01
5.16510010E+05,-9.17454E+01
5.17272949E+05,-9.75254E+01
5.18035889E+05,-9.01254E+01
5.18798828E+05,-8.81654E+01
5.19561768E+05,-9.54654E+01
5.20324707E+05,-9.95854E+01
5.21087646E+05,-9.57854E+01
5.21850586E+05,-8.69854E+01
5.22613525E+05,-8.60054E+01
5.23376465E+05,-8.70654E+01
5.24139404E+05,-7.84454E+01
5.24902344E+05,-7.32254E+01
5.25665283E+05,-7.78054E+01
5.26428223E+05,-9.73654E+01
5.27191162E+05,-9.17454E+01
5.27954102E+05,-8.49454E+01
5.28717041E+05,-8.63454E+01
5.29479980E+05,-9.45054E+01
5.30242920E+05,-1.01645E+02
5.31005859E+05,-9.82454E+01
5.31768799E+05,-9.35454E+01
5.32531738E+05,-8.83854E+01
5.33294678E+05,-8.68054E+01
5.34057617E+05,-9.15454E+01
5.34820557E+05,-9.15654E+01
5.35583496E+05,-8.57054E+01
5.36346436E+05,-8.52854E+01
5.37109375E+05,-9.06854E+01
5.37872314E+05,-1.02425E+02
5.38635254E+05,-9.20654E+01
5.39398193E+05,-8.72854E+01
5.40161133E+05,-9.06654E+01
5.40924072E+05,-9.40254E+01
5.41687012E+05,-9.46254E+01
5.42449951E+05,-9.03654E+01
5.43212891E+05,-9.40854E+01
5.43975830E+05,-9.20854E+01
5.44738770E+05,-9.10454E+01
5.45501709E+05,-9.79254E+01
5.46264648E+05,-9.10054E+01
5.47027588E+05,-8.74054E+01
5.47790527E+05,-8.62054E+01
5.48553467E+05,-9.43254E+01
5.49316406E+05,-8.72454E+01
5.50079346E+05,-8.55654E+01
5.50842285E+05,-9.35054E+01
5.51605225E+05,-9.37454E+01
5.52368164E+05,-9.41854E+01
5.53131104E+05,-1.01685E+02
5.53894043E+05,-9.09054E+01
5.54656982E+05,-8.94654E+01
5.55419922E+05,-8.96454E+01
5.56182861E+05,-9.36054E+01
5.56945801E+05,-1.00765E+02
5.57708740E+05,-8.99454E+01
5.58471680E+05,-8.62054E+01
5.59234619E+05,-8.98054E+01
5.59997559E+05,-9.65654E+01
5.60760498E+05,-9.00054E+01
5.61523438E+05,-8.97054E+01
5.62286377E+05,-1.00245E+02
5.63049316E+05,-9.90654E+01
5.63812256E+05,-9.85054E+01
5.64575195E+05,-9.39054E+01
5.65338135E+05,-9.30454E+01
5.66101074E+05,-9.75454E+01
5.66864014E+05,-8.74054E+01
5.67626953E+05,-9.10054E+01
5.68389893E+05,-8.92254E+01
5.69152832E+05,-8.69454E+01
5.69915771E+05,-1.01745E+02
5.70678711E+05,-8.14054E+01
5.71441650E+05,-8.07854E+01
5.72204590E+05,-7.25654E+01
5.72967529E+05,-6.37654E+01
5.73730469E+05,-4.89854E+01
5.74493408E+05,-3.08654E+01
5.75256348E+05,-2.89054E+01
5.76019287E+05,-3.97854E+01
5.76782227E+05,-5.96254E+01
5.77545166E+05,-7.04654E+01
5.78308105E+05,-7.62454E+01
5.79071045E+05,-8.51654E+01
5.79833984E+05,-8.40854E+01
5.80596924E+05,-8.64254E+01
5.81359863E+05,-9.41054E+01
5.82122803E+05,-8.54254E+01
5.82885742E+05,-9.49054E+01
5.83648682E+05,-8.53854E+01
5.84411621E+05,-8.85854E+01
5.85174561E+05,-9.06854E+01
5.85937500E+05,-8.66654E+01
5.86700439E+05,-9.21054E+01
5.87463379E+05,-8.90654E+01
5.88226318E+05,-9.55254E+01
5.88989258E+05,-1.05005E+02
5.89752197E+05,-9.48254E+01
5.90515137E+05,-8.86054E+01
5.91278076E+05,-9.13254E+01
