# SCAN started at: 2024-10-10 15:31:46
# Elen_Scan Mass: 35 Resolution: 30
# ----------------------------------------
# 
2.78	-76.25	-76.03
2.79	-76.62	-76.14
2.8	-77.13	-75.65
2.81	-77.11	-76.47
2.82	-77	-76.42
2.83	-76.89	-75.66
2.84	-76.4	-75.69
2.85	-76.84	-76.7
2.86	-76.4	-76.91
2.87	-76.53	-76.91
2.88	-76.39	-76.88
2.89	-76.63	-76.03
2.9	-76.75	-76.1
2.91	-76.71	-77.08
2.92	-76.87	-77.11
2.93	-76.74	-76.16
2.94	-76.6	-77.17
2.95	-76.68	-77.26
2.96	-76.51	-77.23
2.97	-77.13	-77.25
2.98	-76.53	-77.31
2.99	-76.65	-76.49
3	-76.79	-76.63
3.01	-77.61	-77.37
3.02	-77.57	-77.41
3.03	-76.65	-76.85
3.04	-76.72	-76.94
3.05	-77.66	-77.11
3.06	-77.74	-77.1
3.07	-76.87	-77.46
3.08	-76.86	-77.36
3.09	-76.93	-77.38
3.1	-76.86	-77.64
3.11	-77.93	-77.38
3.12	-78.03	-77.29
3.13	-77.16	-78.04
3.14	-77.2	-78.11
3.15	-77.4	-78.43
3.16	-78.05	-77.42
3.17	-78.04	-77.36
3.18	-78.21	-77.58
3.19	-78.01	-78.66
3.2	-78.02	-78.7
3.21	-78.46	-78.84
3.22	-78.65	-78.86
3.23	-77.84	-78.94
3.24	-77.85	-78.02
3.25	-77.96	-78.09
3.26	-78.02	-79.07
3.27	-79.08	-79.21
3.28	-79.1	-79.28
3.29	-79.28	-78.53
3.3	-79.16	-78.56
3.31	-78.82	-78.81
3.32	-78.78	-78.89
3.33	-79.09	-78.94
3.34	-79.11	-79.19
3.35	-79.45	-79.39
3.36	-79.32	-79.46
3.37	-79.12	-79.39
3.38	-79.28	-79.98
3.39	-79.06	-80.06
3.4	-79.24	-80.05
3.41	-80.16	-79.35
3.42	-80.47	-79.44
3.43	-79.5	-80.66
3.44	-79.52	-80.66
3.45	-80.61	-80.71
3.46	-80.75	-79.76
3.47	-80.84	-79.97
3.48	-79.79	-80.08
3.49	-79.94	-81.01
3.5	-81.08	-80.98
3.51	-80.29	-80.63
3.52	-80.32	-81.14
3.53	-81.32	-80.91
3.54	-81.47	-81.4
3.55	-80.61	-81.46
3.56	-80.68	-81.85
3.57	-80.83	-81.86
3.58	-81.02	-82.02
3.59	-81.15	-81.98
3.6	-81.24	-82.06
3.61	-81.4	-82
3.62	-81.51	-81.93
3.63	-81.72	-81.91
3.64	-82.08	-81.96
3.65	-82.09	-82.24
3.66	-82.16	-81.74
3.67	-82.14	-81.68
3.68	-82.39	-82.69
3.69	-82.23	-82.93
3.7	-82.86	-81.96
3.71	-82.16	-82.97
3.72	-82.4	-83.09
3.73	-83.22	-82.61
3.74	-83.32	-82.58
3.75	-82.6	-82.97
3.76	-82.54	-82.98
3.77	-82.65	-82.79
3.78	-83.67	-82.88
3.79	-83.86	-83.68
3.8	-83.82	-83.81
3.81	-83.89	-82.85
3.82	-84.16	-83.06
3.83	-84.29	-84.21
3.84	-83.42	-83.33
3.85	-83.4	-83.45
3.86	-83.69	-84.41
3.87	-84.56	-84.25
3.88	-84.57	-83.96
3.89	-84.78	-84.38
3.9	-84.75	-84.13
3.91	-84.07	-84.73
3.92	-83.93	-84.91
3.93	-84.99	-83.89
3.94	-85.11	-83.94
3.95	-85.37	-84.12
3.96	-84.26	-85.2
3.97	-84.33	-85.26
3.98	-85.59	-84.64
3.99	-85.53	-84.69
4	-84.59	-85.25
