# XGS1: >5.281E-07,0.000E+00,0.000E+00,OPEN     ,1.333E-04
# XGS2: >0.000E+00,0.000E+00,OPEN     ,1.390E+00,OPEN     ,OPEN
# 2024-10-10 15:41:40
# 
3.03	5.231e-07	5.235e-07
3.04	5.231e-07	5.235e-07
3.05	5.231e-07	5.235e-07
3.06	5.231e-07	5.235e-07
3.07	5.231e-07	5.235e-07
3.08	5.231e-07	5.235e-07
3.09	5.231e-07	5.235e-07
3.1	5.259e-07	5.242e-07
3.11	5.259e-07	5.242e-07
3.12	5.259e-07	5.242e-07
3.13	5.259e-07	5.242e-07
3.14	5.259e-07	5.242e-07
3.15	5.259e-07	5.242e-07
3.16	5.259e-07	5.242e-07
3.17	5.259e-07	5.242e-07
3.18	5.259e-07	5.242e-07
3.19	5.259e-07	5.242e-07
3.2	5.223e-07	5.214e-07
3.21	5.223e-07	5.214e-07
3.22	5.223e-07	5.214e-07
3.23	5.223e-07	5.214e-07
3.24	5.223e-07	5.214e-07
3.25	5.223e-07	5.214e-07
3.26	5.223e-07	5.214e-07
3.27	5.223e-07	5.214e-07
3.28	5.223e-07	5.214e-07
3.29	5.223e-07	5.214e-07
3.3	5.231e-07	5.235e-07
3.31	5.231e-07	5.235e-07
3.32	5.231e-07	5.235e-07
3.33	5.231e-07	5.235e-07
3.34	5.231e-07	5.235e-07
3.35	5.231e-07	5.235e-07
3.36	5.231e-07	5.235e-07
3.37	5.231e-07	5.235e-07
3.38	5.231e-07	5.235e-07
3.39	5.231e-07	5.235e-07
3.4	5.229e-07	5.231e-07
3.41	5.229e-07	5.231e-07
3.42	5.229e-07	5.231e-07
3.43	5.229e-07	5.231e-07
3.44	5.229e-07	5.231e-07
3.45	5.229e-07	5.231e-07
3.46	5.229e-07	5.231e-07
3.47	5.229e-07	5.231e-07
3.48	5.229e-07	5.231e-07
3.49	5.229e-07	5.231e-07
3.5	5.235e-07	5.21e-07
3.51	5.235e-07	5.21e-07
3.52	5.235e-07	5.21e-07
3.53	5.235e-07	5.21e-07
3.54	5.235e-07	5.21e-07
3.55	5.235e-07	5.21e-07
3.56	5.235e-07	5.21e-07
3.57	5.235e-07	5.21e-07
3.58	5.235e-07	5.21e-07
3.59	5.235e-07	5.21e-07
3.6	5.227e-07	5.212e-07
3.61	5.227e-07	5.212e-07
3.62	5.227e-07	5.212e-07
3.63	5.227e-07	5.212e-07
3.64	5.227e-07	5.212e-07
3.65	5.227e-07	5.212e-07
3.66	5.227e-07	5.212e-07
3.67	5.227e-07	5.212e-07
3.68	5.227e-07	5.212e-07
3.69	5.227e-07	5.212e-07
3.7	5.205e-07	5.271e-07
3.71	5.205e-07	5.271e-07
3.72	5.205e-07	5.271e-07
3.73	5.205e-07	5.271e-07
3.74	5.205e-07	5.271e-07
3.75	5.205e-07	5.271e-07
3.76	5.205e-07	5.271e-07
3.77	5.205e-07	5.271e-07
3.78	5.205e-07	5.271e-07
3.79	5.205e-07	5.271e-07
3.8	5.225e-07	5.246e-07
3.81	5.225e-07	5.246e-07
3.82	5.225e-07	5.246e-07
3.83	5.225e-07	5.246e-07
3.84	5.225e-07	5.246e-07
3.85	5.225e-07	5.246e-07
3.86	5.225e-07	5.246e-07
3.87	5.225e-07	5.246e-07
3.88	5.225e-07	5.246e-07
3.89	5.225e-07	5.246e-07
3.9	5.229e-07	5.238e-07
3.91	5.229e-07	5.238e-07
3.92	5.229e-07	5.238e-07
3.93	5.229e-07	5.238e-07
3.94	5.229e-07	5.238e-07
3.95	5.229e-07	5.238e-07
3.96	5.229e-07	5.238e-07
3.97	5.229e-07	5.238e-07
3.98	5.229e-07	5.238e-07
3.99	5.229e-07	5.238e-07
4	5.199e-07	5.236e-07
