# XGS1: >3.011E-07,0.000E+00,0.000E+00,OPEN     ,1.333E-04
# XGS2: >0.000E+00,0.000E+00,OPEN     ,1.393E+00,OPEN     ,OPEN
# 2024-10-10 16:44:24
# 
2.04	3.152e-07	3.124e-07	3.08e-07	3.072e-07	3.033e-07
2.06	3.152e-07	3.124e-07	3.08e-07	3.072e-07	3.033e-07
2.08	3.152e-07	3.124e-07	3.08e-07	3.072e-07	3.033e-07
2.1	3.147e-07	3.149e-07	3.082e-07	3.063e-07	3.048e-07
2.12	3.147e-07	3.149e-07	3.082e-07	3.063e-07	3.048e-07
2.14	3.147e-07	3.149e-07	3.082e-07	3.063e-07	3.048e-07
2.16	3.147e-07	3.149e-07	3.082e-07	3.063e-07	3.048e-07
2.18	3.147e-07	3.149e-07	3.082e-07	3.063e-07	3.048e-07
2.2	3.147e-07	3.149e-07	3.082e-07	3.063e-07	3.048e-07
2.22	3.147e-07	3.149e-07	3.082e-07	3.063e-07	3.048e-07
2.24	3.147e-07	3.149e-07	3.082e-07	3.063e-07	3.048e-07
2.26	3.147e-07	3.149e-07	3.082e-07	3.063e-07	3.048e-07
2.28	3.147e-07	3.149e-07	3.082e-07	3.063e-07	3.048e-07
2.3	3.155e-07	3.115e-07	3.097e-07	3.055e-07	3.046e-07
2.32	3.155e-07	3.115e-07	3.097e-07	3.055e-07	3.046e-07
2.34	3.155e-07	3.115e-07	3.097e-07	3.055e-07	3.046e-07
2.36	3.155e-07	3.115e-07	3.097e-07	3.055e-07	3.046e-07
2.38	3.155e-07	3.115e-07	3.097e-07	3.055e-07	3.046e-07
2.4	3.155e-07	3.115e-07	3.097e-07	3.055e-07	3.046e-07
2.42	3.155e-07	3.115e-07	3.097e-07	3.055e-07	3.046e-07
2.44	3.155e-07	3.115e-07	3.097e-07	3.055e-07	3.046e-07
2.46	3.155e-07	3.115e-07	3.097e-07	3.055e-07	3.046e-07
2.48	3.155e-07	3.115e-07	3.097e-07	3.055e-07	3.046e-07
2.5	3.131e-07	3.105e-07	3.086e-07	3.073e-07	3.044e-07
2.52	3.131e-07	3.105e-07	3.086e-07	3.073e-07	3.044e-07
2.54	3.131e-07	3.105e-07	3.086e-07	3.073e-07	3.044e-07
2.56	3.131e-07	3.105e-07	3.086e-07	3.073e-07	3.044e-07
2.58	3.131e-07	3.105e-07	3.086e-07	3.073e-07	3.044e-07
2.6	3.131e-07	3.105e-07	3.086e-07	3.073e-07	3.044e-07
2.62	3.131e-07	3.105e-07	3.086e-07	3.073e-07	3.044e-07
2.64	3.131e-07	3.105e-07	3.086e-07	3.073e-07	3.044e-07
2.66	3.131e-07	3.105e-07	3.086e-07	3.073e-07	3.044e-07
2.68	3.131e-07	3.105e-07	3.086e-07	3.073e-07	3.044e-07
2.7	3.144e-07	3.097e-07	3.095e-07	3.055e-07	3.042e-07
2.72	3.144e-07	3.097e-07	3.095e-07	3.055e-07	3.042e-07
2.74	3.144e-07	3.097e-07	3.095e-07	3.055e-07	3.042e-07
2.76	3.144e-07	3.097e-07	3.095e-07	3.055e-07	3.042e-07
2.78	3.144e-07	3.097e-07	3.095e-07	3.055e-07	3.042e-07
2.8	3.144e-07	3.097e-07	3.095e-07	3.055e-07	3.042e-07
